InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastUpdated
10075,10,9,120,56,2025-11-17
10076,16,27,87,47,2023-03-03
10077,3,237,306,11,2022-04-15
10078,30,183,158,29,2024-06-10
10079,16,315,206,56,2025-04-18
10080,8,123,172,57,2025-01-05
10081,19,358,229,57,2022-09-24
10082,10,66666,162,51,2024-08-23
10083,22,221,142,36,2023-09-02
10084,8,251,82,55,2024-12-03
10085,11,411,167,41,2024-10-02
10086,11,392,266,21,2022-10-30
10087,2,219,399,53,2025-07-31
10088,19,260,242,47,2022-07-27
10089,23,312,107,15,2025-11-15
10090,16,171,323,29,2022-11-25
10091,26,196,161,32,2023-06-01
10092,16,357,422,19,2022-07-13
10093,25,87,114,38,2023-11-02
10094,19,426,331,44,2025-06-04
10095,29,52,42,37,2022-12-01
10096,25,286,126,20,2025-06-06
10097,22,332,52,27,2024-05-28
10098,6,149,103,33,2025-05-30
10099,28,183,214,48,2023-11-25
10100,7,197,354,30,2025-07-12
10101,22,63,180,54,2025-01-27
10102,15,5,259,46,2025-09-12
10103,27,34,500,47,2025-08-30
10104,23,430,149,38,2024-11-21
10105,21,265,399,10,2025-03-20
10106,12,79,97,47,2024-10-02
10107,4,86,81,18,2023-11-19
10108,8,88,205,47,2024-03-11
10109,28,439,259,34,2025-03-03
10110,15,396,301,55,2024-01-09
10111,28,141,9,27,2022-06-03
10112,2,39,242,22,2022-12-17
10113,25,406,106,34,2023-10-17
10114,3,181,452,41,2024-12-18
10115,25,163,95,43,2023-11-18
10116,14,217,375,37,2025-04-25
10117,13,4,248,44,2022-02-16
10118,28,2,182,28,2024-08-28
10119,22,179,458,36,2024-03-25
10120,21,56,297,55,2022-07-09
10121,28,121,148,58,2025-01-26
10122,18,328,196,42,2023-01-29
10123,5,247,444,30,2022-01-10
10124,14,137,121,44,2022-04-12
10125,25,10,28,42,2025-05-05
10126,17,157,199,22,2025-10-08
10127,13,171,174,29,2024-11-19
10128,12,209,269,23,2025-03-04
10129,23,130,107,59,2024-08-17
10130,27,165,451,48,2025-05-10
10131,15,198,192,38,2025-07-17
10132,11,76,330,17,2025-10-16
10133,11,322,100,44,2025-12-10
10134,2,342,91,28,2024-09-13
10135,17,56,190,58,2025-09-23
10136,30,186,59,18,2023-12-23
10137,10,95,158,25,2023-02-12
10138,20,226,249,24,2024-03-03
10139,9,340,34,53,2023-10-30
10140,12,45,48,13,2022-11-01
10141,25,314,72,56,2022-06-13
10142,20,302,326,27,2025-10-12
10143,8,393,341,42,2022-02-25
10144,7,243,185,29,2024-08-04
10145,10,63,466,59,2023-04-26
10146,29,310,453,36,2025-11-28
10147,30,170,1,51,2024-06-19
10148,4,345,125,29,2025-02-09
10149,21,199,169,32,2023-06-06
10150,21,82,284,34,2025-06-12
10151,2,261,254,15,2022-10-14
10152,26,410,354,42,2022-10-09
10153,7,406,472,33,2025-04-24
10154,12,126,259,44,2023-04-01
10155,29,47,166,21,2022-04-17
10156,23,394,269,45,2022-07-23
10157,28,401,104,15,2022-01-23
10158,11,233,115,49,2023-01-27
10159,11,24,465,53,2022-07-10
10160,19,323,79,15,2022-08-18
10161,3,323,163,43,2025-02-14
10162,16,416,398,52,2022-03-03
10163,30,446,326,53,2024-11-07
10164,5,246,299,38,2022-08-21
10165,14,421,196,31,2023-06-01
10166,29,411,306,37,2023-07-29
10167,22,397,477,13,2022-04-23
10168,19,89,11,50,2025-06-30
10169,8,221,282,59,2022-08-11
10170,7,186,424,17,2024-03-30
10171,27,49,246,29,2022-10-01
10172,18,306,411,51,2022-02-01
10173,29,59,110,27,2022-08-03
10174,4,284,45,45,2025-02-05
10175,4,79,231,39,2023-01-15
10176,29,50,114,27,2025-05-11
10177,13,208,98,44,2025-11-03
10178,8,264,310,43,2022-08-09
10179,8,364,476,50,2025-02-25
10180,23,180,490,48,2025-08-29
10181,8,176,170,47,2023-12-12
10182,9,248,188,22,2025-05-19
10183,27,198,294,41,2022-03-30
10184,2,115,281,55,2023-12-17
10185,14,235,318,17,2024-03-20
10186,20,309,280,55,2023-08-11
10187,23,339,241,44,2022-06-06
10188,30,97,258,16,2023-10-23
10189,10,235,302,14,2022-02-17
10190,24,388,481,14,2022-01-24
10191,24,327,74,35,2023-04-03
10192,5,446,349,40,2022-12-27
10193,26,230,411,36,2023-03-26
10194,3,227,159,19,2023-11-15
10195,18,447,170,45,2022-04-04
10196,14,165,322,59,2024-08-02
10197,8,80,275,52,2022-12-09
10198,20,345,497,13,2023-04-03
10199,14,248,376,18,2025-12-12
10200,5,347,99,55,2023-07-07
10201,5,432,496,43,2023-04-12
10202,12,22,211,43,2022-01-24
10203,19,289,115,39,2023-12-16
10204,4,107,283,53,2024-01-28
10205,18,372,391,57,2024-10-11
10206,20,257,114,47,2025-08-07
10207,23,355,2,25,2025-11-21
10208,18,184,297,39,2025-09-14
10209,4,255,453,11,2022-01-28
10210,29,13,478,33,2025-07-21
10211,9,183,343,53,2022-03-02
10212,25,334,277,48,2022-03-24
10213,7,113,406,39,2023-09-09
10214,1,23,195,10,2022-06-20
10215,7,386,114,27,2022-10-27
10216,23,416,333,14,2022-02-05
10217,8,288,305,20,2025-09-19
10218,3,382,161,15,2024-11-05
10219,15,428,188,46,2022-10-23
10220,14,71,50,42,2025-11-26
10221,2,142,83,20,2024-05-22
10222,7,89,198,44,2023-11-30
10223,5,150,479,56,2023-02-14
10224,1,264,26,60,2025-09-14
10225,4,47,174,14,2025-11-18
10226,4,182,178,17,2022-03-27
10227,4,440,440,12,2025-04-01
10228,10,82,276,41,2025-02-15
10229,18,438,298,25,2024-03-07
10230,29,153,319,22,2022-06-16
10231,5,216,310,33,2023-07-17
10232,17,399,463,45,2022-01-13
10233,26,300,140,58,2024-12-28
10234,12,10,31,35,2025-07-29
10235,17,184,51,11,2023-08-01
10236,27,121,309,11,2023-01-11
10237,25,179,411,33,2023-07-06
10238,29,108,195,24,2022-09-14
10239,16,443,132,21,2024-11-19
10240,16,128,394,23,2024-07-13
10241,7,408,451,38,2025-01-30
10242,3,26,14,15,2024-12-23
10243,26,427,88,15,2024-08-02
10244,9,301,154,31,2023-01-22
10245,27,227,406,14,2024-02-01
10246,15,337,204,14,2024-12-15
10247,14,444,22,24,2025-12-10
10248,25,326,315,32,2024-06-14
10249,26,109,306,44,2025-07-23
10250,9,181,31,23,2025-05-12
10251,14,27,285,56,2023-04-04
10252,26,365,104,43,2022-01-12
10253,15,28,302,47,2024-10-28
10254,18,411,166,48,2024-09-04
10255,5,335,361,42,2022-06-19
10256,25,340,486,48,2023-04-21
10257,10,141,431,19,2023-12-14
10258,21,345,281,14,2025-10-17
10259,3,430,357,25,2024-07-13
10260,20,404,469,33,2024-03-23
10261,9,308,44,46,2022-02-11
10262,24,272,204,48,2023-02-22
10263,20,450,124,17,2023-12-28
10264,13,308,330,46,2022-10-27
10265,18,196,156,28,2022-11-03
10266,1,153,462,25,2023-11-27
10267,11,276,123,10,2024-11-20
10268,10,283,178,53,2023-08-17
10269,3,107,183,58,2025-03-22
10270,27,155,44,17,2025-02-19
10271,17,101,174,45,2023-01-09
10272,25,318,432,21,2025-05-09
10273,16,394,407,37,2023-12-13
10274,2,389,405,26,2022-03-11
10275,3,92,13,19,2023-04-08
10276,10,133,359,34,2022-01-29
10277,20,245,123,19,2022-06-22
10278,3,200,207,30,2023-09-14
10279,11,173,127,11,2024-05-03
10280,27,38,203,34,2024-06-01
10281,1,34,167,56,2024-03-21
10282,4,135,84,14,2023-12-28
10283,2,145,326,29,2024-01-04
10284,15,173,129,13,2023-11-27
10285,2,334,367,16,2023-10-14
10286,1,3,412,56,2023-03-24
10287,11,374,399,50,2024-03-27
10288,11,110,243,50,2025-10-04
10289,12,56,413,31,2023-08-11
10290,13,181,336,47,2023-03-06
10291,2,138,281,36,2023-11-30
10292,11,43,492,42,2024-04-30
10293,12,15,361,58,2025-04-29
10294,1,283,380,34,2024-11-20
10295,9,240,479,45,2022-03-25
10296,30,238,363,10,2023-09-18
10297,3,322,183,14,2023-07-29
10298,30,174,201,42,2025-01-11
10299,11,105,380,44,2023-03-20
10300,26,11,90,15,2024-05-24
10301,10,56,288,29,2025-04-27
10302,22,12,443,49,2024-03-10
10303,13,47,433,32,2023-10-26
10304,27,250,345,20,2023-01-21
10305,3,220,443,29,2022-10-19
10306,4,70,418,58,2023-06-01
10307,22,348,233,59,2024-02-19
10308,10,392,306,10,2023-09-30
10309,14,132,236,10,2022-10-14
10310,2,408,304,57,2023-03-25
10311,6,291,237,33,2023-01-29
10312,27,83,460,45,2024-03-10
10313,22,440,323,60,2023-05-24
10314,2,287,245,53,2022-03-11
10315,9,36,191,18,2022-10-11
10316,3,137,492,20,2024-10-15
10317,16,152,132,18,2022-07-12
10318,9,66666,479,42,2025-01-10
10319,10,276,232,53,2023-02-08
10320,18,86,46,56,2022-08-18
10321,30,54,128,21,2022-12-24
10322,13,75,342,31,2022-10-28
10323,24,27,448,43,2022-08-19
10324,20,108,99,50,2024-04-07
10325,10,158,145,48,2023-12-25
10326,29,172,90,42,2024-05-25
10327,27,237,150,55,2022-08-19
10328,22,233,368,32,2025-06-29
10329,18,201,197,41,2025-08-12
10330,13,183,68,25,2024-04-24
10331,28,419,-464,18,2023-03-22
10332,2,175,452,15,2024-05-31
10333,18,41,488,23,2024-12-12
10334,17,156,98,58,2022-12-16
10335,16,20,403,41,2023-06-06
10336,12,408,341,46,2024-04-10
10337,22,285,327,60,2025-02-05
10338,9,206,46,13,2025-05-14
10339,7,158,209,22,2023-12-15
10340,29,331,445,14,2023-02-12
10341,28,140,368,44,2024-10-18
10342,19,339,441,23,2024-01-05
10343,4,181,248,39,2023-03-18
10344,23,251,478,45,2023-01-31
10345,22,422,61,28,2023-04-01
10346,6,308,440,32,2022-05-21
10347,17,392,290,47,2023-05-09
10348,14,61,145,23,2024-07-21
10349,30,86,416,32,2022-06-06
10350,22,266,132,33,2023-08-07
10351,12,186,112,18,2025-06-23
10352,14,307,416,44,2024-07-27
10353,9,372,182,17,2022-04-15
10354,22,241,444,52,2025-11-19
10355,20,285,321,17,2025-11-15
10356,1,14,139,39,2023-06-05
10357,7,213,192,20,2025-12-31
10358,24,114,232,50,2022-04-24
10359,29,35,274,13,2022-02-23
10360,2,133,259,18,2025-06-20
10361,16,140,337,47,2024-09-13
10362,1,362,231,24,2025-09-20
10363,3,368,265,42,2023-06-10
10364,14,160,261,26,2025-06-29
10365,23,136,128,24,2023-06-03
10366,10,296,311,53,2024-05-17
10367,25,13,224,32,2023-03-20
10368,13,246,449,20,2025-04-20
10369,12,402,16,43,2024-09-02
10370,1,429,475,24,2024-01-05
10371,14,230,478,35,2022-08-23
10372,20,24,138,11,2022-06-09
10373,26,302,225,16,2023-06-07
10374,29,293,432,10,2024-02-27
10375,20,217,59,23,2025-01-30
10376,17,78,35,53,2024-10-24
10377,26,5,155,41,2022-05-16
10378,16,292,71,58,2025-10-17
10379,7,341,442,23,2025-03-01
10380,23,175,127,56,2023-05-04
10381,28,313,454,36,2023-04-08
10382,17,118,254,25,2024-08-26
10383,7,262,331,37,2023-11-03
10384,24,8,271,17,2023-06-25
10385,4,371,70,53,2025-06-26
10386,18,320,188,10,2022-12-25
10387,1,82,346,58,2023-08-15
10388,4,218,217,31,2023-12-12
10389,25,160,290,13,2022-01-17
10390,6,326,59,36,2022-09-27
10391,24,321,234,58,2023-11-07
10392,6,257,306,14,2023-04-19
10393,16,142,325,60,2025-08-12
10394,7,259,252,37,2025-05-05
10395,19,303,199,26,2022-11-17
10396,20,28,331,59,2022-12-22
10397,15,251,311,27,2024-11-29
10398,20,191,23,26,2023-08-28
10399,1,433,274,32,2023-10-30
10400,21,186,406,41,2025-05-04
10401,24,183,424,52,2022-08-04
10402,27,177,149,54,2022-12-10
10403,12,29,37,25,2024-11-07
10404,19,434,223,17,2023-01-07
10405,6,224,222,26,2024-03-02
10406,14,74,183,35,2025-11-09
10407,10,317,376,23,2022-05-13
10408,21,294,232,57,2023-03-22
10409,10,127,304,14,2024-08-11
10410,21,353,436,10,2022-06-27
10411,12,301,423,34,2025-05-22
10412,5,102,91,10,2025-04-21
10413,23,393,257,21,2023-11-26
10414,12,378,285,28,2023-01-17
10415,17,381,344,31,2022-10-03
10416,15,11,148,50,2023-05-13
10417,11,426,51,26,2023-03-02
10418,22,252,158,44,2025-06-09
10419,24,23,356,58,2025-10-05
10420,16,39,138,25,2023-02-11
10421,6,120,177,46,2022-06-21
10422,8,234,77,28,2025-06-15
10423,26,160,445,51,2025-03-11
10424,1,325,186,11,2025-02-17
10425,2,348,147,58,2024-09-16
10426,18,255,280,27,2023-05-17
10427,11,240,306,33,2024-11-11
10428,25,148,184,41,2023-10-06
10429,28,421,153,55,2025-04-16
10430,15,362,12,37,2024-11-14
10431,2,276,301,10,2023-12-31
10432,3,71,191,43,2024-01-02
10433,2,68,255,29,2024-02-08
10434,15,80,265,58,2023-11-03
10435,1,110,247,34,2025-07-10
10436,30,303,227,38,2025-12-27
10437,14,236,209,27,2024-11-11
10438,15,256,181,45,2023-05-22
10439,12,17,402,59,2023-03-16
10440,18,275,396,25,2025-12-23
10441,17,28,187,56,2022-07-09
10442,22,206,278,14,2025-06-22
10443,16,281,436,41,2024-02-27
10444,15,161,131,16,2025-04-21
10445,16,247,225,29,2022-11-30
10446,21,387,18,55,2023-09-05
10447,23,170,483,55,2024-03-30
10448,4,162,247,48,2022-09-03
10449,10,368,278,26,2024-03-16
10450,12,394,84,50,2025-06-08
10451,30,365,84,56,2025-05-13
10452,13,318,26,22,2023-11-16
10453,29,171,294,33,2023-03-11
10454,15,287,282,25,2023-11-26
10455,8,324,2,39,2023-11-07
10456,26,48,206,37,2023-02-21
10457,17,206,261,15,2023-10-13
10458,14,108,104,40,2023-09-03
10459,23,243,59,15,2023-12-10
10460,17,15,2,13,2024-06-27
10461,2,340,376,34,2025-10-03
10462,26,448,93,33,2023-01-31
10463,8,388,404,54,2024-09-17
10464,7,253,6,38,2023-01-18
10465,12,82,415,49,2025-04-16
10466,25,255,382,13,2024-12-09
10467,7,151,189,31,2023-09-05
10468,23,172,390,51,2022-02-14
10469,28,379,101,20,2023-08-04
10470,8,129,19,14,2024-06-25
10471,17,333,213,19,2023-03-02
10472,17,165,198,29,2022-10-01
10473,3,66666,98,17,2022-12-13
10474,9,269,363,43,2025-10-20
10475,23,142,335,35,2024-03-28
10476,18,73,298,53,2023-01-12
10477,5,114,192,53,2023-12-22
10478,9,357,146,10,2024-03-12
10479,19,187,242,44,2022-05-28
10480,29,115,304,12,2024-02-27
10481,22,107,50,49,2022-06-03
10482,28,66666,69,58,2022-10-29
10483,19,445,84,31,2022-01-12
10484,18,34,164,40,2023-07-23
10485,10,252,65,21,2023-07-16
10486,19,149,277,31,2023-06-05
10487,10,407,50,26,2022-12-13
10488,26,80,325,23,2025-01-14
10489,27,263,56,36,2025-10-28
10490,12,137,-68,36,2025-12-30
10491,9,427,215,55,2024-12-31
10492,8,111,193,60,2022-06-26
10493,10,45,93,33,2022-11-05
10494,27,221,178,33,2025-06-13
10495,22,360,284,42,2024-05-15
10496,15,402,379,10,2024-02-22
10497,12,111,400,22,2025-12-23
10498,22,339,351,15,2024-03-13
10499,29,202,370,32,2023-11-29
10500,10,241,428,29,2024-01-21
10501,28,308,276,30,2022-08-26
10502,30,105,489,27,2024-04-07
10503,4,390,188,21,2022-01-22
10504,8,77,324,11,2024-01-10
10505,30,122,343,38,2023-05-02
10506,21,120,180,18,2025-01-30
10507,27,380,195,51,2025-10-14
10508,6,188,286,53,2023-05-27
10509,8,172,273,44,2024-02-06
10510,30,51,350,15,2023-10-10
10511,28,115,430,44,2022-01-09
10512,19,313,344,21,2023-09-24
10513,13,414,467,35,2022-10-26
10514,12,431,327,20,2025-09-30
10515,1,156,475,21,2025-07-12
10516,5,436,23,52,2023-10-04
10517,2,193,296,51,2023-01-29
10518,5,332,52,21,2024-05-06
10519,28,387,333,51,2025-01-27
10520,12,118,394,27,2025-11-14
10521,25,380,222,59,2025-06-05
10522,16,7,234,22,2025-05-05
10523,14,191,466,47,2024-05-21
10524,18,58,-132,38,2023-01-18
10525,11,433,222,14,2024-12-21
10526,27,160,445,39,2025-10-30
10527,13,192,483,37,2023-08-31
10528,14,297,416,32,2023-10-30
10529,6,332,351,55,2023-06-02
10530,3,165,422,27,2024-02-26
10531,15,395,116,28,2024-02-18
10532,26,95,287,47,2023-01-12
10533,28,243,403,14,2022-11-07
10534,29,325,278,25,2025-10-18
10535,25,445,65,44,2024-07-26
10536,12,425,163,44,2025-11-22
10537,22,413,30,30,2024-10-19
10538,10,143,108,14,2022-11-30
10539,15,427,132,35,2024-04-07
10540,12,33,248,33,2022-10-21
10541,14,267,129,53,2022-01-29
10542,16,335,115,29,2023-05-30
10543,20,181,65,60,2024-03-31
10544,16,193,317,37,2025-07-02
10545,20,358,116,32,2025-11-30
10546,20,116,323,16,2025-12-04
10547,1,282,148,39,2022-02-10
10548,19,150,237,10,2023-01-24
10549,17,419,296,41,2022-04-08
10550,11,27,445,49,2024-08-05
10551,15,422,472,50,2025-02-13
10552,21,159,229,13,2022-11-24
10553,14,410,389,40,2024-06-10
10554,24,122,482,15,2025-09-25
10555,19,436,197,16,2023-07-31
10556,23,240,319,38,2025-09-22
10557,28,292,442,53,2022-02-25
10558,11,294,157,30,2025-11-27
10559,25,311,200,41,2024-11-23
10560,4,202,345,54,2022-04-09
10561,12,293,101,42,2023-01-05
10562,15,83,459,27,2022-03-16
10563,16,267,125,38,2022-05-23
10564,8,84,402,12,2022-06-23
10565,2,184,442,43,2024-12-26
10566,30,12,326,39,2024-05-24
10567,13,422,346,55,2022-05-10
10568,7,215,305,57,2025-06-03
10569,22,270,373,12,2023-04-26
10570,8,164,23,33,2022-09-11
10571,25,251,76,48,2023-06-23
10572,14,438,355,22,2025-05-08
10573,28,104,197,26,2025-09-10
10574,21,73,465,51,2023-07-14
10575,7,296,379,30,2024-09-13
10576,21,237,126,25,2022-06-23
10577,28,399,220,24,2025-02-07
10578,27,226,327,58,2022-02-16
10579,25,183,193,27,2023-04-18
10580,16,225,385,34,2022-04-21
10581,16,134,29,27,2025-02-22
10582,30,125,352,37,2024-10-18
10583,6,34,426,21,2023-05-12
10584,5,61,492,38,2023-10-26
10585,19,285,338,60,2023-11-17
10586,11,220,290,37,2025-05-29
10587,21,308,470,37,2024-10-18
10588,30,341,280,16,2022-06-07
10589,28,332,389,24,2025-01-01
10590,27,257,60,32,2025-11-12
10591,2,53,188,54,2024-06-26
10592,22,389,55,16,2022-08-18
10593,10,115,194,19,2025-03-05
10594,21,410,55,10,2023-03-12
10595,1,197,194,37,2022-09-29
10596,19,430,389,29,2022-07-26
10597,1,74,220,50,2022-11-14
10598,13,423,288,53,2025-12-24
10599,14,73,5,49,2023-03-06
10600,17,113,146,25,2025-08-25
10601,22,118,-80,55,2025-09-23
10602,19,221,368,30,2025-07-23
10603,2,98,272,10,2023-01-02
10604,13,353,8,20,2022-04-20
10605,15,410,425,51,2022-03-04
10606,10,66666,67,42,2025-03-28
10607,4,263,18,46,2024-04-17
10608,20,296,394,11,2022-12-23
10609,5,273,84,26,2024-06-17
10610,26,388,162,34,2025-03-26
10611,6,312,427,51,2025-03-11
10612,21,444,53,25,2023-12-11
10613,1,350,126,29,2023-03-11
10614,30,180,209,49,2022-07-21
10615,3,329,493,31,2022-10-21
10616,27,292,366,55,2023-11-02
10617,23,289,86,16,2022-04-08
10618,9,241,444,23,2023-07-03
10619,21,77,287,54,2025-12-15
10620,23,367,327,57,2024-05-19
10621,25,9,438,12,2022-05-01
10622,12,91,465,49,2023-08-11
10623,11,387,246,57,2022-04-11
10624,29,409,490,45,2024-02-25
10625,18,2,221,58,2025-08-01
10626,20,129,377,23,2023-02-05
10627,10,242,217,11,2022-03-21
10628,20,187,146,24,2022-03-22
10629,25,409,101,51,2022-05-14
10630,4,241,85,14,2024-09-06
10631,2,385,234,49,2025-01-13
10632,14,361,187,48,2025-11-13
10633,1,132,368,50,2025-08-17
10634,29,80,115,15,2025-10-09
10635,19,406,4,17,2025-03-11
10636,21,230,15,27,2022-12-20
10637,20,346,414,58,2022-02-10
10638,14,33,25,44,2024-07-31
10639,9,216,498,25,2024-06-05
10640,21,130,114,29,2022-01-24
10641,20,432,344,44,2022-08-29
10642,11,11,343,33,2022-11-14
10643,24,159,168,28,2022-01-23
10644,15,339,312,47,2024-05-04
10645,17,348,460,12,2025-12-09
10646,5,348,487,29,2023-05-09
10647,17,192,12,22,2025-03-09
10648,8,237,442,31,2024-06-12
10649,16,87,127,28,2022-01-10
10650,6,61,438,29,2022-03-01
10651,12,38,362,37,2024-10-13
10652,13,189,63,18,2023-04-22
10653,1,77,488,44,2022-06-09
10654,7,95,412,36,2022-09-12
10655,9,353,353,43,2023-04-21
10656,12,228,434,42,2022-12-18
10657,14,94,269,47,2022-07-23
10658,14,120,353,16,2022-07-25
10659,12,112,119,52,2024-11-02
10660,8,214,176,50,2023-03-11
10661,5,66,352,10,2025-07-13
10662,9,4,378,44,2024-02-01
10663,21,418,82,58,2023-09-22
10664,9,424,253,28,2024-08-26
10665,29,174,392,35,2023-08-06
10666,11,193,489,11,2024-02-01
10667,1,98,150,39,2022-06-02
10668,9,446,120,47,2022-12-11
10669,24,201,89,37,2022-01-27
10670,10,159,220,57,2024-06-19
10671,24,306,234,32,2025-06-27
10672,3,393,347,53,2023-04-10
10673,30,70,43,30,2023-12-25
10674,24,211,410,42,2023-03-29
10675,19,236,206,41,2022-09-27
10676,7,331,271,17,2024-10-13
10677,8,231,221,58,2022-06-10
10678,6,80,172,46,2024-07-28
10679,23,148,363,27,2025-06-02
10680,17,102,195,13,2025-03-06
10681,13,408,366,27,2024-10-28
10682,23,385,465,21,2023-01-23
10683,7,308,250,28,2022-10-30
10684,27,150,120,58,2025-08-06
10685,5,433,448,55,2023-12-07
10686,23,322,98,26,2022-10-16
10687,7,416,128,11,2023-11-22
10688,18,359,48,53,2023-02-18
10689,11,388,254,27,2025-12-31
10690,17,194,27,58,2023-08-21
10691,21,285,343,50,2023-03-01
10692,20,96,310,24,2022-11-19
10693,4,295,178,14,2023-07-31
10694,26,291,42,60,2023-09-29
10695,5,6,-455,39,2023-02-26
10696,26,446,415,46,2025-10-28
10697,21,177,491,44,2023-09-18
10698,13,328,145,39,2022-09-30
10699,4,209,342,45,2024-06-16
10700,6,390,479,35,2024-02-20
10701,27,431,13,48,2023-06-12
10702,2,398,161,60,2024-03-23
10703,7,395,362,48,2023-04-06
10704,30,263,141,44,2024-06-03
10705,30,337,369,13,2023-06-13
10706,18,127,388,14,2024-12-31
10707,10,265,120,19,2024-06-22
10708,2,139,351,30,2023-01-19
10709,29,215,447,46,2022-03-12
10710,27,354,7,25,2024-04-28
10711,9,224,367,32,2022-08-28
10712,20,227,116,54,2023-12-27
10713,1,107,473,18,2023-01-28
10714,30,209,290,52,2025-01-23
10715,6,313,200,17,2024-09-30
10716,3,160,298,32,2025-05-26
10717,29,27,50,15,2025-02-12
10718,27,164,16,30,2022-05-11
10719,27,274,162,13,2024-04-16
10720,18,430,26,23,2023-11-10
10721,17,413,246,49,2023-05-19
10722,9,231,93,57,2022-12-04
10723,15,426,423,15,2025-03-30
10724,12,156,127,44,2025-08-14
10725,18,325,476,37,2024-04-19
10726,3,278,174,45,2025-05-22
10727,19,326,364,19,2025-08-09
10728,18,90,81,27,2024-09-15
10729,30,16,51,23,2025-06-25
10730,8,151,74,37,2024-10-19
10731,30,331,158,44,2023-03-02
10732,6,6,4,53,2025-02-16
10733,24,4,338,44,2022-04-27
10734,23,162,103,38,2025-10-28
10735,16,415,289,53,2023-01-20
10736,26,173,15,46,2023-06-16
10737,27,403,358,43,2022-08-04
10738,21,167,489,59,2023-07-26
10739,5,25,220,46,2023-11-02
10740,7,22,440,37,2023-01-20
10741,8,372,100,59,2022-04-11
10742,6,289,257,29,2024-06-26
10743,22,192,392,22,2023-09-01
10744,23,112,-283,41,2025-06-22
10745,3,234,10,22,2023-06-11
10746,7,115,336,22,2024-01-07
10747,17,314,97,21,2024-08-25
10748,27,286,423,33,2023-02-13
10749,13,177,149,33,2022-04-03
10750,18,437,445,47,2025-10-30
10751,13,43,384,30,2025-11-26
10752,7,404,229,35,2023-03-05
10753,23,190,207,49,2022-09-05
10754,6,413,155,46,2025-08-21
10755,22,69,148,40,2022-10-06
10756,17,239,243,49,2024-07-02
10757,14,445,247,34,2023-08-09
10758,27,304,304,58,2024-07-16
10759,25,2,393,45,2022-09-16
10760,2,319,192,58,2024-05-23
10761,14,193,188,48,2022-03-21
10762,28,226,446,18,2022-12-13
10763,30,64,446,57,2025-05-30
10764,20,141,254,50,2023-06-12
10765,6,239,245,46,2025-06-24
10766,15,407,432,35,2025-11-19
10767,19,392,184,19,2023-12-05
10768,27,383,408,16,2024-03-31
10769,2,70,444,14,2025-07-23
10770,14,170,287,45,2025-10-24
10771,11,406,-111,10,2025-11-07
10772,5,119,38,54,2024-08-16
10773,16,361,434,16,2023-06-17
10774,25,236,230,12,2023-05-27
10775,11,286,351,11,2022-06-08
10776,27,419,437,17,2024-06-26
10777,7,93,281,42,2025-10-29
10778,27,251,328,37,2024-10-21
10779,2,309,144,57,2022-03-18
10780,4,286,292,44,2023-01-15
10781,28,295,346,27,2024-07-05
10782,16,437,255,11,2023-03-28
10783,22,94,92,17,2023-08-17
10784,7,14,296,23,2024-05-24
10785,30,375,277,45,2023-04-02
10786,2,161,389,13,2023-10-11
10787,24,331,390,53,2022-12-15
10788,4,355,88,32,2024-09-23
10789,19,68,275,22,2023-06-04
10790,14,190,327,44,2024-04-16
10791,29,260,245,34,2023-07-25
10792,16,254,138,39,2024-05-15
10793,3,221,343,46,2025-03-10
10794,23,20,-231,25,2024-11-05
10795,4,142,78,46,2022-07-15
10796,23,354,131,59,2024-07-31
10797,12,313,273,43,2022-10-23
10798,2,293,422,58,2024-10-07
10799,10,10,468,35,2025-12-23
10800,28,350,457,35,2023-01-03
10801,10,340,498,44,2023-11-06
10802,10,66666,379,40,2023-12-12
10803,1,349,189,22,2024-05-29
10804,21,427,203,60,2025-04-04
10805,7,441,489,27,2023-02-15
10806,4,237,-406,54,2023-05-19
10807,19,355,173,44,2024-07-19
10808,10,114,487,10,2024-11-18
10809,6,294,303,22,2025-09-17
10810,7,56,60,25,2024-12-16
10811,26,203,218,17,2024-04-09
10812,3,146,329,12,2023-11-08
10813,24,427,186,37,2023-11-23
10814,11,382,441,39,2025-09-12
10815,30,346,28,13,2024-03-04
10816,17,421,196,45,2022-05-30
10817,2,405,421,26,2024-11-17
10818,23,159,100,34,2023-07-31
10819,4,52,224,19,2024-06-30
10820,24,96,228,58,2023-03-07
10821,1,275,194,18,2023-09-14
10822,29,418,337,29,2022-07-07
10823,9,68,393,60,2023-11-08
10824,2,420,497,48,2022-11-27
10825,30,46,364,29,2022-05-11
10826,7,34,364,50,2022-03-27
10827,14,431,11,44,2024-04-16
10828,5,129,423,31,2022-10-16
10829,22,237,257,12,2024-03-10
10830,14,130,221,10,2022-04-24
10831,15,310,408,49,2023-03-14
10832,14,34,167,16,2025-04-20
10833,5,222,49,25,2022-03-28
10834,9,129,195,42,2024-02-11
10835,21,296,140,31,2025-08-13
10836,28,359,114,18,2022-06-19
10837,9,143,222,48,2024-09-02
10838,23,72,8,35,2025-11-05
10839,12,400,46,51,2023-07-05
10840,25,1,-17,37,2023-02-12
10841,26,234,469,20,2022-02-24
10842,17,332,182,48,2024-04-08
10843,24,415,2,46,2023-07-01
10844,13,358,370,34,2025-07-03
10845,14,184,439,27,2025-01-28
10846,4,231,447,53,2022-01-27
10847,27,112,465,55,2024-09-14
10848,20,79,471,16,2023-05-29
