OrderID,OrderDate,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,ShippingMethod,OrderStatus
24783,2022-01-25 00:00:00,6904,11,131,,Visa,Standard,Delivered
24784,2024-11-19 00:00:00,4380,25,289,,Mastercard,Next Day,Delivered
24785,2022-03-06 00:00:00,5109,28,323,,Apple Pay,Standard,Returned
24786,2025-12-06 00:00:00,4454,2,23,,Google Pay,Next Day,Delivered
24787,2022-08-10 00:00:00,4981,18,211,,Visa,Standard,Delivered
24788,2025-01-03 00:00:00,3474,12,140,,Apple Pay,Express,Delivered
24789,2025-11-20 00:00:00,6025,15,171,,Mastercard,Express,Cancelled
24790,2022-10-12 00:00:00,1703,25,294,,Apple Pay,Express,Delivered
24791,2025-11-21 00:00:00,1609,30,346,,Apple Pay,Express,Pending
24792,2025-02-19 00:00:00,7457,26,297,,Bank Transfer,Express,Delivered
24793,2022-07-10 00:00:00,4091,25,292,,Google Pay,Standard,Delivered
24794,2023-12-09 00:00:00,1741,14,160,,Bank Transfer,Express,Shipped
24795,2023-05-18 00:00:00,6614,1,11,,Mastercard,Next Day,Delivered
24796,2025-03-31 00:00:00,2948,23,265,,Mastercard,Standard,Delivered
24797,2025-07-02 00:00:00,6168,25,292,,Bank Transfer,Next Day,Delivered
24798,2024-11-03 00:00:00,1705,19,217,,PayPal,Next Day,Returned
24799,2025-09-15 00:00:00,3528,3,29,,Google Pay,Next Day,Shipped
24800,2025-08-06 00:00:00,2636,10,114,40.0,Visa,Next Day,Shipped
24801,2023-07-15 00:00:00,6763,14,160,,Mastercard,Express,Delivered
24802,2023-03-08 00:00:00,2347,25,291,,Visa,Standard,Packed
24803,2025-09-14 00:00:00,2467,2,21,,Google Pay,Standard,Packed
24804,2022-04-04 00:00:00,2305,8,95,,Visa,Express,Delivered
24805,2025-05-12 00:00:00,5599,15,178,,Visa,Standard,Delivered
24806,2023-02-30,1179,12,136,,Google Pay,Next Day,Delivered
24807,2025-03-03 00:00:00,4992,5,59,,Google Pay,Express,Delivered
24808,2022-11-23 00:00:00,458,10,114,,Apple Pay,Express,Delivered
24809,2024-06-15 00:00:00,488,9,97,,Mastercard,Standard,Delivered
24810,2025-06-25 00:00:00,1010,22,261,21.0,Google Pay,Next Day,Pending
24811,2022-07-18 00:00:00,5104,1,6,,Visa,Standard,Delivered
24812,2022-10-04 00:00:00,2200,11,126,,Visa,Express,Returned
24813,2022-06-18 00:00:00,6142,25,295,,Google Pay,Next Day,Delivered
24814,2025-08-23 00:00:00,3897,1,10,22.0,,Standard,Delivered
24815,2025-02-17 00:00:00,693,25,295,,PayPal,Standard,Packed
24816,2023-09-05 00:00:00,2044,28,88888,,Bank Transfer,Express,Delivered
24817,2022-12-08 00:00:00,6312,23,271,,Google Pay,Next Day,Delivered
24818,2025-11-23 00:00:00,1421,22,259,,Bank Transfer,Express,Cancelled
24819,2022-11-28 00:00:00,4704,5,52,,,Next Day,Delivered
24820,2022-09-12 00:00:00,4435,1,11,,Mastercard,Standard,Delivered
24821,2024-08-20 00:00:00,7198,28,318,16.0,Bank Transfer,Express,Pending
24822,2025-06-09 00:00:00,1404,26,296,,Apple Pay,Standard,Delivered
24823,2024-03-29 00:00:00,3271,6,62,,Bank Transfer,Express,Delivered
24824,2022-12-01 00:00:00,5019,16,185,,Apple Pay,Standard,Delivered
24825,2023-11-22 00:00:00,481,8,89,,Mastercard,Express,Cancelled
24826,2024-07-08 00:00:00,5741,19,220,,Visa,Standard,Returned
24827,2023-09-19 00:00:00,265,9,101,,PayPal,Next Day,Delivered
24828,2024-02-02 00:00:00,1184,28,320,,Mastercard,Standard,Delivered
24829,2024-06-06 00:00:00,1927,15,178,,Bank Transfer,Express,Delivered
24830,2022-06-15 00:00:00,3283,7,83,3.0,Visa,Standard,Delivered
24831,2024-06-04 00:00:00,2570,16,189,,Visa,Next Day,Delivered
24832,2024-02-22 00:00:00,6471,10,111,,Mastercard,Next Day,Delivered
24833,2023-12-05 00:00:00,3235,21,241,,PayPal,Standard,Delivered
24834,2025-10-21 00:00:00,6560,10,111,,PayPal,Next Day,Delivered
24835,2023-12-15 00:00:00,3252,23,269,,Mastercard,Next Day,Delivered
24836,2024-11-23 00:00:00,96,21,245,,Bank Transfer,Next Day,Delivered
24837,2025-08-11 00:00:00,1260,16,183,,Bank Transfer,Express,Delivered
24838,2022-05-21 00:00:00,5300,18,213,,Google Pay,Next Day,Delivered
24839,2025-10-29 00:00:00,1692,27,308,,Visa,Express,Packed
24840,2022-12-13 00:00:00,257,20,231,,Google Pay,Next Day,Packed
24841,2025-07-03 00:00:00,5158,1,10,,Bank Transfer,Standard,Delivered
24842,2024-07-05 00:00:00,2280,1,6,35.0,Visa,Standard,Delivered
24843,2022-08-01 00:00:00,1802,29,338,,PayPal,Express,Shipped
24844,2024-11-14 00:00:00,1471,23,270,,Visa,Next Day,Shipped
24845,2023-10-31 00:00:00,3512,23,270,,Visa,Express,Delivered
24846,2025-07-18 00:00:00,4291,2,15,,Google Pay,Standard,Delivered
24847,2025-12-06 00:00:00,7384,30,345,,PayPal,Standard,Delivered
24848,2024-03-26 00:00:00,549,12,138,,Visa,Next Day,Delivered
24849,2024-05-14 00:00:00,4407,12,137,,Bank Transfer,Next Day,Delivered
24850,2022-05-28 00:00:00,6161,16,186,,Apple Pay,Standard,Cancelled
24851,2024-10-25 00:00:00,4497,10,117,,Mastercard,Express,Delivered
24852,2024-04-19 00:00:00,7387,21,242,,Google Pay,Express,Shipped
24853,2023-04-07 00:00:00,1157,12,139,,Bank Transfer,Express,Delivered
24854,2022-05-24 00:00:00,2360,11,125,,PayPal,Express,Returned
24855,2024-01-25 00:00:00,6697,30,350,,PayPal,Standard,Delivered
24856,2025-07-22 00:00:00,4951,14,166,24.0,Mastercard,Express,Delivered
24857,2025-04-01 00:00:00,196,7,75,,PayPal,Standard,Returned
24858,2022-08-23 00:00:00,4701,19,222,4.0,Apple Pay,Next Day,Delivered
24859,2023-06-08 00:00:00,4673,29,333,,Mastercard,Standard,Delivered
24860,2022-08-06 00:00:00,4242,13,147,,PayPal,Express,Delivered
24861,2022-04-25 00:00:00,1134,4,45,,Mastercard,Next Day,Shipped
24862,2023-10-11 00:00:00,3266,19,223,,Google Pay,Express,Cancelled
24863,2025-06-28 00:00:00,5633,18,210,,Bank Transfer,Next Day,Delivered
24864,2025-12-17 00:00:00,7322,20,236,20.0,PayPal,Standard,Delivered
24865,2025-03-25 00:00:00,1619,1,3,,Mastercard,Express,Packed
24866,2023-09-07 00:00:00,3615,6,69,,Bank Transfer,Standard,Cancelled
24867,2023-12-16 00:00:00,3081,7,75,8.0,Visa,Standard,Returned
24868,2023-04-16 00:00:00,7074,15,178,,Bank Transfer,Next Day,Shipped
24869,2025-06-23 00:00:00,7253,24,276,,Google Pay,Express,Delivered
24870,2023-09-30 00:00:00,5235,20,232,,Apple Pay,Express,Delivered
24871,2025-08-16 00:00:00,1453,21,248,,Apple Pay,Express,Delivered
24872,2024-12-08 00:00:00,1568,1,7,,Google Pay,Express,Delivered
24873,2022-03-17 00:00:00,1066,20,236,,Mastercard,Standard,Shipped
24874,2023-01-06 00:00:00,2193,22,253,25.0,Visa,Next Day,Returned
24875,2024-11-06 00:00:00,1455,23,269,,Apple Pay,Standard,Delivered
24876,2025-02-19 00:00:00,3478,1,5,,Visa,Standard,Delivered
24877,2023-05-03 00:00:00,4704,8,94,,Google Pay,Express,Returned
24878,2022-12-12 00:00:00,6427,8,95,,Apple Pay,Standard,Delivered
24879,2025-08-12 00:00:00,6747,7,84,,Bank Transfer,Standard,Delivered
24880,2024-06-15 00:00:00,3572,17,204,,Visa,Express,Delivered
24881,2022-06-25 00:00:00,2002,1,8,3.0,Visa,Standard,Delivered
24882,2022-12-15 00:00:00,2823,29,333,,Apple Pay,Standard,Pending
24883,2025-02-27 00:00:00,1560,21,243,,Mastercard,Standard,Delivered
24884,2024-07-04 00:00:00,4091,18,216,35.0,Visa,Express,Pending
24885,2025-08-17 00:00:00,1264,25,288,,Bank Transfer,Standard,Cancelled
24886,2024-05-13 00:00:00,961,5,49,,Apple Pay,Next Day,Delivered
24887,2024-08-07 00:00:00,6323,18,212,,Google Pay,Standard,Packed
24888,2024-11-27 00:00:00,2766,30,350,13.0,Visa,Standard,Delivered
24889,2025-07-22 00:00:00,1828,27,312,,Bank Transfer,Next Day,Returned
24890,2022-01-20 00:00:00,5928,19,225,,,Standard,Cancelled
24891,2023-02-21 00:00:00,6486,5,54,,PayPal,Next Day,Cancelled
24892,2022-02-27 00:00:00,1495,21,247,,Visa,Express,Delivered
24893,2025-07-16 00:00:00,7329,8,87,,Bank Transfer,Next Day,Returned
24894,2024-12-09 00:00:00,4751,29,332,,Bank Transfer,Next Day,Returned
24895,2024-06-12 00:00:00,1629,14,160,,PayPal,Next Day,Delivered
24896,2024-01-06 00:00:00,1179,20,236,,PayPal,Next Day,Delivered
24897,2022-06-08 00:00:00,1194,13,152,,Mastercard,Next Day,Delivered
24898,2023-05-28 00:00:00,1501,13,154,,Bank Transfer,Express,Delivered
24899,2022-03-02 00:00:00,6852,12,143,,Visa,Standard,Packed
24900,2023-07-29 00:00:00,3838,2,15,,Apple Pay,Standard,Delivered
24901,2024-11-23 00:00:00,6488,11,123,,Visa,Standard,Delivered
24902,2023-11-29 00:00:00,5378,19,225,,Mastercard,Next Day,Delivered
24903,2023-07-16 00:00:00,5379,7,81,,PayPal,Express,Packed
24904,2024-11-26 00:00:00,2008,19,217,13.0,Google Pay,Standard,Delivered
24905,2024-09-07 00:00:00,4087,7,83,,Bank Transfer,Next Day,Returned
24906,2025-12-06 00:00:00,1062,13,147,,Apple Pay,Standard,Packed
24907,2022-02-10 00:00:00,2558,22,255,,Google Pay,Express,Delivered
24908,2022-11-29 00:00:00,65,3,27,,Mastercard,Express,Pending
24909,2023-12-10 00:00:00,7029,4,48,,PayPal,Standard,Shipped
24910,2023-07-29 00:00:00,3752,17,196,,PayPal,Next Day,Delivered
24911,2025-07-01 00:00:00,1977,21,245,21.0,Mastercard,Standard,Cancelled
24912,2025-06-30 00:00:00,5975,18,210,21.0,Bank Transfer,Express,Delivered
24913,2025-05-11 00:00:00,4639,23,263,,PayPal,Express,Returned
24914,2022-11-22 00:00:00,5205,12,140,,Bank Transfer,Next Day,Shipped
24915,2023-12-01 00:00:00,6511,11,121,,Visa,Next Day,Delivered
24916,2023-08-13 00:00:00,3506,7,83,,PayPal,Standard,Delivered
24917,2023-09-07 00:00:00,5211,26,297,,Visa,Standard,Delivered
24918,2024-09-12 00:00:00,6229,11,122,,Visa,Next Day,Shipped
24919,2024-09-24 00:00:00,5819,26,305,,Visa,Standard,Cancelled
24920,2023-12-04 00:00:00,3212,27,313,,Apple Pay,Express,Packed
24921,2022-09-01 00:00:00,4335,24,281,,Mastercard,Next Day,Delivered
24922,2023-06-05 00:00:00,4850,28,323,,PayPal,Next Day,Delivered
24923,2024-08-13 00:00:00,916,17,202,,Google Pay,Next Day,Pending
24924,2024-11-13 00:00:00,7474,2,18,,Apple Pay,Next Day,Delivered
24925,2024-03-12 00:00:00,6466,7,76,,Google Pay,Standard,Packed
24926,2025-03-15 00:00:00,4269,22,260,,Visa,Standard,Delivered
24927,2023-04-28 00:00:00,1206,3,26,,Google Pay,Express,Delivered
24928,2024-02-03 00:00:00,7431,16,191,38.0,Bank Transfer,Standard,Pending
24929,2025-02-11 00:00:00,5403,12,142,,PayPal,Standard,Delivered
24930,2023-11-04 00:00:00,380,21,249,,Bank Transfer,Next Day,Delivered
24931,2023-06-11 00:00:00,634,16,190,,Bank Transfer,Standard,Returned
24932,2025-07-30 00:00:00,6529,5,50,,Visa,Express,Returned
24933,2025-12-19 00:00:00,5739,2,16,,Bank Transfer,Next Day,Pending
24934,2023-02-01 00:00:00,5769,6,67,,Google Pay,Express,Shipped
24935,2024-10-15 00:00:00,4035,6,70,,Visa,Express,Cancelled
24936,2023-12-04 00:00:00,6654,26,299,,Bank Transfer,Express,Delivered
24937,2023-12-05 00:00:00,3655,12,138,,Apple Pay,Express,Returned
24938,2025-12-12 00:00:00,5584,26,303,,Apple Pay,Next Day,Packed
24939,2024-12-05 00:00:00,6131,1,12,,Apple Pay,Standard,Delivered
24940,2025-05-08 00:00:00,1063,27,316,,PayPal,Next Day,Pending
24941,2022-12-13 00:00:00,1188,13,146,,Visa,Next Day,Returned
24942,2023-11-26 00:00:00,1611,1,3,,Apple Pay,Express,Delivered
24943,2024-03-25 00:00:00,5673,16,184,,Visa,Express,Returned
24944,2025-07-20 00:00:00,2853,10,117,24.0,Apple Pay,Express,Returned
24945,2024-07-29 00:00:00,3156,24,284,,Bank Transfer,Standard,Delivered
24946,2025-12-17 00:00:00,5143,10,110,,Visa,Express,Shipped
24947,2024-05-21 00:00:00,1519,16,182,,Visa,Standard,Delivered
24948,2023-11-24 00:00:00,6120,15,177,,Visa,Next Day,Pending
24949,2023-04-05 00:00:00,1399,6,61,,Visa,Next Day,Returned
24950,2024-10-26 00:00:00,4739,3,29,,Bank Transfer,Standard,Delivered
24951,2022-12-24 00:00:00,4598,17,199,,Bank Transfer,Express,Delivered
24952,2025-06-03 00:00:00,999999,1,2,,Google Pay,Next Day,Returned
24953,2022-06-30 00:00:00,277,13,150,,Google Pay,Standard,Delivered
24954,2023-02-15 00:00:00,3202,9999,87,,Google Pay,Standard,Returned
24955,2025-05-09 00:00:00,4772,27,316,,Apple Pay,Next Day,Delivered
24956,2022-06-28 00:00:00,4255,24,275,,Bank Transfer,Next Day,Delivered
24957,2022-05-12 00:00:00,4498,9,102,,PayPal,Express,Delivered
24958,2023-04-13 00:00:00,4207,2,19,,Google Pay,Next Day,Returned
24959,2024-03-16 00:00:00,3145,10,115,,Visa,Express,Returned
24960,2024-04-18 00:00:00,6000,22,262,,Mastercard,Express,Delivered
24961,2022-08-01 00:00:00,2673,29,329,,Apple Pay,Standard,Delivered
24962,2025-08-09 00:00:00,3014,25,290,40.0,Apple Pay,Next Day,Packed
24963,2024-07-07 00:00:00,4241,13,153,35.0,Mastercard,Standard,Returned
24964,2023-07-01 00:00:00,5866,1,9,9.0,Mastercard,Standard,Packed
24965,2023-02-08 00:00:00,7388,28,324,,Apple Pay,Standard,Delivered
24966,2022-05-04 00:00:00,878,1,1,,Apple Pay,Standard,Delivered
24967,2022-06-17 00:00:00,2730,1,12,,PayPal,Express,Packed
24968,2022-10-07 00:00:00,40,21,251,,Bank Transfer,Next Day,Shipped
24969,2022-03-12 00:00:00,129,11,132,,Google Pay,Next Day,Shipped
24970,2025-12-02 00:00:00,4208,27,314,,Visa,Standard,Cancelled
24971,2022-06-06 00:00:00,3780,17,202,,Visa,Next Day,Delivered
24972,2023-05-20 00:00:00,86,24,277,,PayPal,Express,Delivered
24973,2025-07-20 00:00:00,113,6,68,,PayPal,Standard,Packed
24974,2023-05-30 00:00:00,2569,3,31,,Apple Pay,Express,Cancelled
24975,2022-11-02 00:00:00,6779,19,228,,Visa,Express,Delivered
24976,2025-12-13 00:00:00,5065,27,308,20.0,Visa,Standard,Shipped
24977,2024-11-17 00:00:00,978,27,312,,Mastercard,Next Day,Packed
24978,2023-04-19 00:00:00,6141,27,309,,PayPal,Next Day,Delivered
24979,2022-08-07 00:00:00,7271,13,145,,Bank Transfer,Standard,Returned
24980,2022-08-11 00:00:00,4960,27,313,,Visa,Standard,Delivered
24981,2025-11-21 00:00:00,7291,15,175,,Apple Pay,Standard,Cancelled
24982,2024-11-30 00:00:00,2697,29,334,,Apple Pay,Standard,Delivered
24983,2025-01-24 00:00:00,290,26,299,,Visa,Next Day,Delivered
24984,2024-02-09 00:00:00,1260,14,163,,Visa,Express,Cancelled
24985,2025-07-15 00:00:00,5430,14,158,,,Standard,Delivered
24986,2024-05-16 00:00:00,621,8,94,,Bank Transfer,Express,Delivered
24987,2025-12-16 00:00:00,5613,15,179,20.0,Mastercard,Express,Delivered
24988,2025-12-17 00:00:00,5955,20,237,,Google Pay,Express,Delivered
24989,2024-01-07 00:00:00,1580,19,222,,Apple Pay,Standard,Delivered
24990,2023-11-20 00:00:00,5077,28,323,,,Next Day,Delivered
24991,2022-06-23 00:00:00,5355,6,61,3.0,Apple Pay,Express,Cancelled
24992,2024-06-19 00:00:00,1518,19,227,15.0,Google Pay,Next Day,Delivered
24993,2024-09-14 00:00:00,2362,12,136,,Mastercard,Next Day,Shipped
24994,2024-05-19 00:00:00,607,23,269,,Google Pay,Standard,Shipped
24995,2025-10-31 00:00:00,400,6,69,,Bank Transfer,Express,Shipped
24996,2022-07-26 00:00:00,1865,30,350,,Visa,Express,Delivered
24997,2023-06-05 00:00:00,3236,4,44,,,Standard,Cancelled
24998,2023-06-06 00:00:00,6624,1,9,,Bank Transfer,Next Day,Delivered
24999,2023-06-05 00:00:00,3515,7,76,,Mastercard,Next Day,Delivered
25000,2025-08-26 00:00:00,4690,26,306,,Visa,Standard,Delivered
25001,2024-03-16 00:00:00,5406,5,49,,Visa,Express,Delivered
25002,2024-11-20 00:00:00,4640,7,73,,Google Pay,Standard,Returned
25003,2023-06-04 00:00:00,7002,5,60,,Bank Transfer,Express,Shipped
25004,2024-08-10 00:00:00,2680,20,240,,Bank Transfer,Standard,Delivered
25005,2022-10-29 00:00:00,7198,17,195,,PayPal,Next Day,Pending
25006,2025-08-01 00:00:00,2871,25,285,,PayPal,Express,Pending
25007,2025-03-18 00:00:00,6210,30,349,,Visa,Express,Pending
25008,2024-10-30 00:00:00,791,27,308,,PayPal,Standard,Delivered
25009,2022-09-14 00:00:00,5246,28,322,,Apple Pay,Next Day,Packed
25010,2023-06-27 00:00:00,5981,8,96,,Visa,Standard,Shipped
25011,2022-06-05 00:00:00,1960,18,215,,Apple Pay,Express,Returned
25012,2022-03-19 00:00:00,481,10,115,,Visa,Standard,Shipped
25013,2024-09-07 00:00:00,2754,5,52,,Mastercard,Standard,Packed
25014,2023-06-30 00:00:00,8,5,60,,Google Pay,Express,Cancelled
25015,2022-05-09 00:00:00,4112,1,6,30.0,Google Pay,Standard,Delivered
25016,2025-07-04 00:00:00,2087,21,241,,Apple Pay,Standard,Delivered
25017,2025-01-19 00:00:00,1342,12,134,27.0,Bank Transfer,Express,Delivered
25018,2023-04-05 00:00:00,4151,10,110,,Bank Transfer,Next Day,Delivered
25019,2025-06-26 00:00:00,4861,18,214,,Bank Transfer,Next Day,Shipped
25020,2022-10-06 00:00:00,5606,21,249,,PayPal,Next Day,Delivered
25021,2024-12-12 00:00:00,312,5,58,14.0,PayPal,Standard,Delivered
25022,2022-06-10 00:00:00,3908,29,334,,Visa,Express,Shipped
25023,2023-02-28 00:00:00,5067,15,172,,PayPal,Standard,Returned
25024,2023-05-14 00:00:00,4497,2,16,,Apple Pay,Next Day,Delivered
25025,2024-07-17 00:00:00,5518,22,252,,Visa,Express,Shipped
25026,2025-03-15 00:00:00,5041,6,62,,Apple Pay,Next Day,Returned
25027,2023-08-31 00:00:00,487,16,190,10.0,Google Pay,Standard,Shipped
25028,2022-12-19 00:00:00,7332,21,246,,Mastercard,Express,Delivered
25029,2022-09-08 00:00:00,3756,8,92,,Visa,Standard,Delivered
25030,2025-12-11 00:00:00,2206,24,282,,Visa,Express,Delivered
25031,2022-04-08 00:00:00,6130,9,100,,Mastercard,Express,Cancelled
25032,2023-10-13 00:00:00,6578,21,250,11.0,Mastercard,Next Day,Delivered
25033,2025-06-01 00:00:00,6296,26,301,,Apple Pay,Express,Delivered
25034,2024-10-11 00:00:00,1555,4,42,,Apple Pay,Next Day,Returned
25035,2023-02-04 00:00:00,6577,18,209,,PayPal,Next Day,Delivered
25036,2024-07-24 00:00:00,6533,7,84,,Google Pay,Standard,Delivered
25037,2022-02-13 00:00:00,6363,29,332,,PayPal,Express,Cancelled
25038,2025-12-17 00:00:00,6764,17,197,,Apple Pay,Standard,Delivered
25039,2025-09-26 00:00:00,7043,21,250,,Visa,Next Day,Delivered
25040,2022-06-07 00:00:00,518,16,192,,Apple Pay,Next Day,Packed
25041,2024-01-06 00:00:00,6917,2,18,,PayPal,Express,Packed
25042,2023-06-21 00:00:00,240,18,211,9.0,PayPal,Express,Cancelled
25043,2025-07-20 00:00:00,7491,9,99,,Visa,Standard,Shipped
25044,2025-05-07 00:00:00,1336,17,204,,PayPal,Standard,Delivered
25045,2022-07-24 00:00:00,5509,20,233,,PayPal,Express,Delivered
25046,2023-08-13 00:00:00,5283,22,252,,Bank Transfer,Standard,Delivered
25047,2025-08-19 00:00:00,4111,11,125,,Google Pay,Express,Shipped
25048,2022-10-23 00:00:00,4354,11,121,,Visa,Express,Delivered
25049,2022-09-15 00:00:00,4301,19,220,,PayPal,Express,Packed
25050,2022-12-07 00:00:00,2664,25,290,,Mastercard,Express,Delivered
25051,2024-01-02 00:00:00,999999,14,167,,Google Pay,Next Day,Shipped
25052,2025-09-12 00:00:00,4254,23,263,,Visa,Next Day,Cancelled
25053,2025-11-10 00:00:00,4040,2,20,,Visa,Standard,Delivered
25054,2025-06-25 00:00:00,4173,15,170,,PayPal,Standard,Delivered
25055,2022-07-14 00:00:00,3394,28,323,,Google Pay,Express,Delivered
25056,2025-03-04 00:00:00,5414,17,199,,Bank Transfer,Express,Delivered
25057,2024-12-17 00:00:00,7225,20,232,,Apple Pay,Standard,Delivered
25058,2024-10-05 00:00:00,6129,4,42,,PayPal,Next Day,Delivered
25059,2022-10-12 00:00:00,4126,28,328,,Google Pay,Next Day,Returned
25060,2022-12-23 00:00:00,2940,15,170,,Visa,Express,Delivered
25061,2025-03-13 00:00:00,7421,1,12,,Mastercard,Standard,Delivered
25062,2022-06-22 00:00:00,226,18,208,,Mastercard,Standard,Delivered
25063,2023-08-25 00:00:00,2996,13,150,10.0,Google Pay,Next Day,Shipped
25064,2025-09-17 00:00:00,6359,19,220,,Visa,Express,Packed
25065,2024-09-28 00:00:00,5669,2,23,,Mastercard,Standard,Delivered
25066,2023-12-18 00:00:00,3167,5,51,,Visa,Standard,Packed
25067,2022-09-05 00:00:00,4732,9,102,,Apple Pay,Standard,Pending
25068,2022-07-20 00:00:00,1261,5,52,,Bank Transfer,Next Day,Delivered
25069,2025-10-08 00:00:00,3005,15,180,,Visa,Express,Delivered
25070,2022-12-07 00:00:00,3081,11,131,,Mastercard,Standard,Returned
25071,2024-03-17 00:00:00,4352,24,281,,,Express,Packed
25072,2024-02-13 00:00:00,5779,3,30,,Visa,Standard,Cancelled
25073,2025-09-07 00:00:00,6526,21,241,,Mastercard,Next Day,Returned
25074,2025-11-26 00:00:00,3889,14,160,19.0,Bank Transfer,Standard,Delivered
25075,2024-09-07 00:00:00,4984,17,199,,Visa,Express,Packed
25076,2022-06-15 00:00:00,4986,7,74,,Google Pay,Standard,Delivered
25077,2023-10-02 00:00:00,7037,19,224,,Mastercard,Express,Returned
25078,2022-02-24 00:00:00,4831,28,325,,PayPal,Standard,Delivered
25079,2023-07-14 00:00:00,225,12,138,,Mastercard,Next Day,Shipped
25080,2023-07-31 00:00:00,7007,6,71,,Google Pay,Next Day,Delivered
25081,2022-02-21 00:00:00,5892,4,42,,Apple Pay,Standard,Pending
25082,2023-09-24 00:00:00,917,5,53,,Visa,Express,Delivered
25083,2024-01-18 00:00:00,6485,30,345,,PayPal,Next Day,Cancelled
25084,2022-03-14 00:00:00,2765,6,67,,Google Pay,Express,Cancelled
25085,2023-06-27 00:00:00,6657,22,255,,Apple Pay,Next Day,Returned
25086,2023-01-23 00:00:00,959,10,116,,Apple Pay,Standard,Pending
25087,2024-12-03 00:00:00,2148,10,119,,Google Pay,Next Day,Delivered
25088,2025-10-19 00:00:00,5929,25,288,,Mastercard,Standard,Returned
25089,2024-03-10 00:00:00,6014,22,252,,Mastercard,Next Day,Delivered
25090,2023-12-22 00:00:00,1114,24,284,8.0,Bank Transfer,Express,Cancelled
25091,2024-03-30 00:00:00,2730,11,128,,Apple Pay,Next Day,Shipped
25092,2024-11-24 00:00:00,2115,28,325,,Apple Pay,Next Day,Delivered
25093,2023-06-19 00:00:00,7348,19,225,,Apple Pay,Express,Packed
25094,2023-09-30 00:00:00,1813,29,335,,Visa,Express,Delivered
25095,2024-12-17 00:00:00,2540,10,117,,Apple Pay,Express,Cancelled
25096,2022-10-30 00:00:00,1226,26,296,,Apple Pay,Standard,Delivered
25097,2024-12-12 00:00:00,1181,12,134,14.0,Bank Transfer,Express,Delivered
25098,2023-03-21 00:00:00,6513,27,313,,Visa,Express,Delivered
25099,2025-12-11 00:00:00,6064,28,321,,PayPal,Express,Delivered
25100,2024-11-28 00:00:00,7126,21,243,,Mastercard,Standard,Cancelled
25101,2022-08-18 00:00:00,5457,16,188,,Apple Pay,Standard,Delivered
25102,2025-06-21 00:00:00,2104,21,241,,Apple Pay,Standard,Delivered
25103,2022-08-15 00:00:00,2899,21,244,,Mastercard,Next Day,Delivered
25104,2025-07-29 00:00:00,5599,22,262,,Apple Pay,Standard,Delivered
25105,2023-12-11 00:00:00,1464,10,117,8.0,Visa,Standard,Delivered
25106,2022-02-15 00:00:00,3431,18,206,,Apple Pay,Express,Pending
25107,2023-09-13 00:00:00,2066,14,157,,Bank Transfer,Express,Shipped
25108,2023-06-17 00:00:00,6781,12,144,9.0,PayPal,Standard,Cancelled
25109,2022-11-25 00:00:00,5453,17,204,1.0,Visa,Express,Returned
25110,2025-05-08 00:00:00,2774,30,345,,Apple Pay,Express,Cancelled
25111,2022-12-12 00:00:00,770,18,206,,Bank Transfer,Next Day,Returned
25112,2023-03-18 00:00:00,2632,10,119,,Mastercard,Next Day,Returned
25113,2022-03-07 00:00:00,96,1,1,,Apple Pay,Express,Delivered
25114,2025-12-01 00:00:00,6475,12,140,,Visa,Express,Pending
25115,2024-11-12 00:00:00,3903,18,214,,PayPal,Express,Returned
25116,2025-05-26 00:00:00,242,11,130,,PayPal,Standard,Delivered
25117,2024-11-25 00:00:00,2619,9,103,13.0,Bank Transfer,Standard,Delivered
25118,2023-09-15 00:00:00,4205,3,26,,Google Pay,Express,Delivered
25119,2023-06-03 00:00:00,4340,24,279,,Visa,Express,Delivered
25120,2025-12-26 00:00:00,7194,15,177,,Mastercard,Standard,Packed
25121,2025-10-01 00:00:00,244,18,212,,Google Pay,Express,Delivered
25122,2024-04-13 00:00:00,5197,28,318,17.0,Bank Transfer,Next Day,Pending
25123,2022-09-15 00:00:00,7361,18,211,,Visa,Express,Cancelled
25124,2025-12-04 00:00:00,4672,29,331,,Bank Transfer,Next Day,Shipped
25125,2025-11-02 00:00:00,3686,2,24,,PayPal,Standard,Pending
25126,2024-12-06 00:00:00,7126,4,47,,Google Pay,Next Day,Delivered
25127,2025-03-26 00:00:00,4808,8,89,,Bank Transfer,Next Day,Delivered
25128,2022-05-13 00:00:00,2221,12,136,,Apple Pay,Express,Delivered
25129,2022-07-24 00:00:00,5484,12,137,,PayPal,Standard,Delivered
25130,2023-05-08 00:00:00,5923,18,211,,Apple Pay,Standard,Shipped
25131,2023-01-22 00:00:00,1018,19,228,,PayPal,Standard,Delivered
25132,2022-08-09 00:00:00,4759,24,278,,Mastercard,Express,Delivered
25133,2024-11-29 00:00:00,4395,29,332,,Apple Pay,Standard,Returned
25134,2022-08-06 00:00:00,249,23,265,,PayPal,Standard,Pending
25135,2024-12-19 00:00:00,4173,7,77,,Bank Transfer,Express,Returned
25136,2022-05-11 00:00:00,625,2,21,30.0,PayPal,Express,Returned
25137,2023-12-20 00:00:00,5722,4,43,8.0,Apple Pay,Express,Cancelled
25138,2022-09-12 00:00:00,2019,8,86,,Mastercard,Next Day,Delivered
25139,2024-05-24 00:00:00,7069,23,273,,Apple Pay,Next Day,Returned
25140,2023-11-27 00:00:00,1409,15,172,,Google Pay,Standard,Delivered
25141,2023-04-25 00:00:00,4004,6,66,,Google Pay,Express,Returned
