OrderID,OrderDate,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,ShippingMethod,OrderStatus
20804,2025-09-06,1113,5,49,NULL,Visa,Express,Delivered
20805,2024-08-01,1048,2,23,NULL,"Apple Pay",Standard,Pending
20806,2023-10-17,5705,2,19,11,Mastercard,"Next Day",Shipped
20807,2025-07-24,202,8,96,NULL,PayPal,Standard,Returned
20808,2025-05-15,4076,21,246,NULL,"Google Pay","Next Day",Delivered
20809,2023-09-06,2100,15,175,NULL,Mastercard,Express,Delivered
20810,2025-09-07,7084,10,114,NULL,"Google Pay",Standard,Delivered
20811,2022-11-07,3765,19,221,NULL,PayPal,Standard,Pending
20812,2024-05-25,5613,11,127,NULL,"Apple Pay",Express,Delivered
20813,2023-09-06,2804,26,296,NULL,NULL,Express,Packed
20814,2025-12-20,2462,24,283,NULL,Visa,Standard,Cancelled
20815,2022-10-21,4804,4,37,NULL,"Google Pay","Next Day",Pending
20816,2024-04-05,5487,24,282,17,"Google Pay",Express,Delivered
20817,2024-05-09,3275,24,278,NULL,Mastercard,Standard,Shipped
20818,2022-12-17,6832,24,283,NULL,"Bank Transfer",Express,Shipped
20819,2023-06-19,2630,4,43,NULL,"Google Pay",Express,Returned
20820,2022-11-13,6812,6,68,NULL,"Bank Transfer",Express,Packed
20821,2025-08-14,2100,9999,305,NULL,"Apple Pay","Next Day",Packed
20822,2022-05-05,756,11,123,NULL,Mastercard,"Next Day",Packed
20823,2022-05-15,1354,19,227,NULL,PayPal,Express,Delivered
20824,2023-03-04,2681,22,253,NULL,PayPal,Express,Shipped
20825,2023-11-26,1975,18,212,7,Mastercard,"Next Day",Shipped
20826,2025-06-10,1023,2,14,NULL,"Bank Transfer",Express,Delivered
20827,2025-06-10,6334,16,188,23,Visa,"Next Day",Pending
20828,2024-12-16,3044,5,50,14,PayPal,Express,Cancelled
20829,2023-09-07,5722,16,191,NULL,"Bank Transfer",Express,Returned
20830,2023-08-30,5225,2,14,10,Mastercard,"Next Day",Delivered
20831,2022-07-10,5861,4,37,NULL,"Bank Transfer","Next Day",Delivered
20832,2024-11-23,401,2,14,NULL,"Bank Transfer",Express,Shipped
20833,2024-09-25,3712,22,256,NULL,PayPal,Express,Delivered
20834,2022-12-12,3267,3,31,NULL,"Apple Pay",Express,Returned
20835,2022-08-01,5844,7,76,NULL,Visa,"Next Day",Delivered
20836,2025-02-11,5882,15,170,NULL,"Apple Pay","Next Day",Cancelled
20837,2022-04-08,999999,24,275,NULL,NULL,Standard,Shipped
20838,2023-03-06,3436,22,257,NULL,Visa,Express,Shipped
20839,2023-10-25,4232,10,120,34,Mastercard,Express,Delivered
20840,2024-02-08,2822,22,258,38,Visa,Express,Delivered
20841,2025-09-03,2806,24,276,NULL,PayPal,Express,Returned
20842,2023-11-07,5001,9,104,NULL,PayPal,Standard,Packed
20843,2023-12-09,3090,7,74,NULL,"Google Pay",Standard,Returned
20844,2025-11-23,5265,25,292,NULL,"Bank Transfer",Express,Delivered
20845,2024-08-28,6803,8,95,16,Mastercard,Express,Delivered
20846,2025-04-26,737,27,315,NULL,"Bank Transfer",Express,Delivered
20847,2024-09-28,4054,27,308,NULL,"Bank Transfer",Express,Delivered
20848,2022-04-30,6050,22,259,NULL,Visa,Standard,Cancelled
20849,2022-06-07,1239,8,92,NULL,Mastercard,Standard,Shipped
20850,2025-04-30,2256,10,113,NULL,PayPal,"Next Day",Delivered
20851,2024-12-10,6859,3,36,NULL,"Apple Pay","Next Day",Returned
20852,2025-07-10,2087,14,160,NULL,Mastercard,Express,Pending
20853,2023-11-26,2993,25,294,7,Mastercard,Standard,Packed
20854,2023-12-18,7469,10,118,NULL,"Bank Transfer","Next Day",Shipped
20855,2023-11-30,4303,28,321,NULL,"Bank Transfer",Standard,Shipped
20856,2024-09-30,3961,19,219,NULL,"Apple Pay",Express,Delivered
20857,2023-11-22,4432,9999,73,NULL,Mastercard,Express,Delivered
20858,2023-09-09,6351,14,164,NULL,Visa,Express,Returned
20859,2023-05-16,1313,30,344,NULL,"Google Pay",Standard,Pending
20860,2024-02-27,2231,10,116,NULL,Visa,Express,Shipped
20861,2023-02-01,5277,4,42,NULL,"Apple Pay","Next Day",Delivered
20862,2025-09-13,741,26,298,NULL,"Google Pay",Standard,Pending
20863,2023-07-03,6498,24,274,NULL,PayPal,Standard,Shipped
20864,2024-12-01,4388,12,140,NULL,"Apple Pay",Express,Delivered
20865,2025-05-05,4106,29,333,NULL,Visa,"Next Day",Delivered
20866,2024-01-08,932,30,346,NULL,"Google Pay","Next Day",Delivered
20867,2022-12-30,3020,6,61,NULL,NULL,Standard,Pending
20868,2025-06-13,3519,21,244,NULL,Mastercard,Standard,Delivered
20869,NULL,72,11,128,NULL,PayPal,Express,Packed
20870,2022-03-20,232,28,321,5,Visa,"Next Day",Delivered
20871,2024-04-11,1638,12,143,17,"Google Pay","Next Day",Returned
20872,2023-04-29,2159,8,88888,NULL,"Google Pay",Standard,Delivered
20873,2022-08-13,7450,10,110,NULL,Visa,Standard,Delivered
20874,2024-11-14,2686,5,49,NULL,"Google Pay",Standard,Delivered
20875,2024-04-26,2846,24,279,NULL,PayPal,"Next Day",Returned
20876,2022-05-23,1962,3,30,31,"Bank Transfer",Standard,Pending
20877,2023-06-11,2963,15,180,NULL,Visa,"Next Day",Returned
20878,2025-02-27,2086,17,197,NULL,Mastercard,Express,Delivered
20879,2022-08-23,6677,25,291,NULL,"Apple Pay",Express,Shipped
20880,2022-12-15,2661,21,247,2,"Google Pay",Standard,Delivered
20881,2025-11-25,3432,26,300,NULL,PayPal,Express,Returned
20882,2023-10-03,603,15,174,NULL,"Bank Transfer",Standard,Delivered
20883,2023-09-03,6845,25,293,NULL,Visa,"Next Day",Delivered
20884,2023-11-21,6030,15,172,NULL,"Bank Transfer","Next Day",Cancelled
20885,2025-04-30,3544,29,330,NULL,"Bank Transfer",Standard,Delivered
20886,2022-05-15,949,7,75,NULL,"Google Pay",Express,Packed
20887,2025-04-30,2331,27,308,NULL,"Bank Transfer",Standard,Delivered
20888,2023-10-18,128,17,195,NULL,"Bank Transfer",Express,Cancelled
20889,2024-11-24,2099,21,244,NULL,Visa,Express,Delivered
20890,2022-11-23,6962,23,272,NULL,PayPal,"Next Day",Shipped
20891,2022-08-21,2360,4,40,4,"Apple Pay",Express,Cancelled
20892,2024-03-17,1353,3,31,NULL,"Google Pay",Express,Shipped
20893,2022-06-13,999999,25,295,NULL,"Google Pay",Express,Shipped
20894,2024-07-07,7152,14,158,35,PayPal,"Next Day",Cancelled
20895,2022-12-08,1476,17,196,NULL,Mastercard,"Next Day",Delivered
20896,2022-08-14,4291,10,118,NULL,PayPal,Express,Delivered
20897,2023-10-24,6377,29,336,34,"Google Pay","Next Day",Shipped
20898,2022-09-19,1865,30,343,NULL,"Google Pay",Express,Delivered
20899,2022-01-02,2496,29,336,NULL,Visa,Express,Delivered
20900,2022-12-09,7021,25,294,NULL,Visa,Express,Delivered
20901,2024-05-15,6370,12,134,NULL,Visa,Express,Delivered
20902,2025-03-18,5468,3,30,NULL,Visa,Standard,Returned
20903,2022-09-03,242,18,214,NULL,PayPal,Standard,Delivered
20904,2022-05-26,2454,5,56,NULL,Mastercard,Express,Delivered
20905,2022-07-12,1673,24,274,NULL,Mastercard,Standard,Delivered
20906,2025-11-24,2377,30,341,NULL,PayPal,Standard,Delivered
20907,2023-06-30,2171,8,91,NULL,Visa,Express,Delivered
20908,2024-10-26,3602,1,12,NULL,PayPal,Standard,Delivered
20909,2024-02-23,4912,9,101,NULL,"Apple Pay",Standard,Shipped
20910,2024-06-19,3720,1,9,NULL,Mastercard,Standard,Delivered
20911,2022-02-15,5323,12,137,NULL,Visa,"Next Day",Delivered
20912,2024-11-05,999999,11,129,NULL,"Bank Transfer",Express,Delivered
20913,2022-06-25,5142,7,74,NULL,"Apple Pay","Next Day",Returned
20914,2024-09-17,6139,25,288,NULL,"Bank Transfer",Standard,Delivered
20915,2024-01-12,2421,3,27,NULL,"Bank Transfer","Next Day",Delivered
20916,2022-07-28,1467,20,239,NULL,"Apple Pay","Next Day",Returned
20917,2024-05-02,4362,8,90,NULL,"Apple Pay",Express,Delivered
20918,2025-05-06,3504,27,315,NULL,"Google Pay",Express,Returned
20919,2023-12-10,3365,17,195,NULL,"Bank Transfer","Next Day",Delivered
20920,2024-07-19,454,11,126,NULL,"Bank Transfer",Express,Pending
20921,2022-07-11,2237,4,39,NULL,Visa,Express,Returned
20922,2025-08-15,2422,3,36,NULL,PayPal,Express,Cancelled
20923,2023-01-06,5699,17,201,25,Mastercard,Express,Packed
20924,2022-01-24,7420,16,191,NULL,PayPal,Standard,Delivered
20925,2023-09-22,7007,6,88888,NULL,"Bank Transfer",Standard,Pending
20926,2023-01-16,4191,26,297,NULL,PayPal,"Next Day",Shipped
20927,2024-09-14,3874,25,288,NULL,PayPal,Express,Delivered
20928,2024-10-07,2889,2,24,NULL,PayPal,Standard,Shipped
20929,2023-06-04,3622,1,9,NULL,"Bank Transfer","Next Day",Delivered
20930,2023-01-31,1941,22,260,NULL,"Google Pay",Standard,Delivered
20931,2023-07-29,7032,6,69,NULL,"Bank Transfer",Standard,Delivered
20932,2024-06-10,4345,21,241,NULL,"Apple Pay",Express,Cancelled
20933,2022-10-31,7172,21,241,NULL,Visa,Standard,Cancelled
20934,2024-10-14,3449,13,148,NULL,Visa,Express,Delivered
20935,2022-08-11,457,11,125,NULL,"Google Pay",Express,Delivered
20936,2023-01-01,5669,26,299,NULL,"Google Pay","Next Day",Returned
20937,2022-12-06,2489,8,96,NULL,Mastercard,Express,Returned
20938,2025-12-06,4135,3,26,NULL,Visa,"Next Day",Cancelled
20939,2025-12-19,3997,28,325,20,"Apple Pay",Standard,Delivered
20940,2025-12-12,1645,16,189,20,"Bank Transfer","Next Day",Returned
20941,2025-11-30,2235,5,56,NULL,Visa,Standard,Delivered
20942,2025-05-10,5193,9,104,NULL,"Bank Transfer","Next Day",Pending
20943,2024-12-26,7291,15,174,NULL,Mastercard,Standard,Delivered
20944,2024-09-01,7443,22,260,NULL,Visa,Express,Packed
20945,2025-04-09,3657,24,284,NULL,"Apple Pay","Next Day",Delivered
20946,2023-06-24,2748,28,326,NULL,Visa,Standard,Cancelled
20947,2025-12-06,2141,19,226,NULL,Mastercard,Express,Pending
20948,2023-05-17,1865,26,296,NULL,"Apple Pay",Express,Returned
20949,2022-10-15,5894,4,44,NULL,Visa,Express,Cancelled
20950,2024-09-18,3953,1,7,NULL,"Bank Transfer",Express,Delivered
20951,2024-08-05,2816,30,341,NULL,"Bank Transfer",Express,Delivered
20952,2022-07-12,5413,6,68,NULL,Visa,"Next Day",Delivered
20953,2022-09-09,3358,2,19,NULL,Mastercard,Standard,Shipped
20954,2022-11-21,4638,20,234,NULL,Mastercard,Standard,Pending
20955,2024-08-30,186,17,200,NULL,Visa,Express,Cancelled
20956,2025-08-08,4641,7,75,NULL,Mastercard,Standard,Shipped
20957,2022-05-17,3651,27,310,NULL,Mastercard,Standard,Returned
20958,2025-09-14,7377,6,68,NULL,PayPal,"Next Day",Delivered
20959,2024-09-08,5250,2,20,NULL,"Google Pay",Express,Delivered
20960,2023-05-27,2905,9,99,NULL,NULL,Standard,Cancelled
20961,2024-12-20,726,12,142,NULL,"Google Pay","Next Day",Delivered
20962,2025-07-12,5796,15,175,NULL,"Bank Transfer",Standard,Delivered
20963,2022-12-20,7010,11,132,2,Visa,"Next Day",Delivered
20964,2024-07-01,2987,21,249,15,Mastercard,Express,Delivered
20965,2022-06-20,7326,20,231,NULL,"Google Pay",Express,Delivered
20966,2024-03-27,6047,2,19,NULL,Mastercard,Standard,Packed
20967,2024-12-09,6566,30,88888,NULL,Visa,Express,Packed
20968,2023-11-01,772,18,207,NULL,Visa,"Next Day",Delivered
20969,2025-01-22,18,27,316,NULL,PayPal,"Next Day",Delivered
20970,2023-09-12,6314,28,328,NULL,"Apple Pay",Express,Delivered
20971,2023-08-02,7089,2,18,NULL,Visa,Standard,Delivered
20972,2022-03-15,4762,14,159,NULL,"Bank Transfer","Next Day",Shipped
20973,2024-11-29,6898,23,271,NULL,PayPal,Express,Delivered
20974,2025-06-18,7333,27,316,NULL,PayPal,Standard,Returned
20975,2025-04-22,772,9,105,NULL,Visa,Express,Delivered
20976,2022-05-04,437,15,172,NULL,"Google Pay",Standard,Pending
20977,2024-05-10,7335,2,18,NULL,Mastercard,Express,Delivered
20978,2023-01-07,4448,5,54,NULL,PayPal,Standard,Packed
20979,2023-05-20,5185,4,42,NULL,Mastercard,"Next Day",Cancelled
20980,2022-07-29,2806,16,183,NULL,Mastercard,Express,Delivered
20981,2022-06-23,6036,22,255,NULL,PayPal,"Next Day",Delivered
20982,2024-10-27,2242,26,296,NULL,Visa,Standard,Delivered
20983,2023-12-18,4229,9999,31,8,PayPal,Express,Delivered
20984,2023-06-01,1975,16,187,NULL,"Apple Pay",Express,Delivered
20985,2022-06-14,1038,15,176,NULL,Visa,Express,Returned
20986,2023-07-30,1235,21,250,NULL,Mastercard,Express,Shipped
20987,2023-11-14,3420,1,7,NULL,"Google Pay",Express,Packed
20988,2022-09-09,70,1,8,NULL,"Bank Transfer",Express,Pending
20989,2022-03-05,1238,5,56,NULL,PayPal,Standard,Returned
20990,2023-12-06,5985,26,297,NULL,PayPal,"Next Day",Delivered
20991,2023-09-15,1134,5,53,NULL,"Google Pay","Next Day",Shipped
20992,2025-08-08,2990,28,318,NULL,Mastercard,Standard,Delivered
20993,2022-11-26,465,9,106,NULL,"Apple Pay",Standard,Returned
20994,2024-02-08,7120,6,64,NULL,"Bank Transfer",Express,Cancelled
20995,2024-08-18,1427,19,227,NULL,"Google Pay","Next Day",Shipped
20996,2023-12-09,6790,13,155,NULL,"Google Pay","Next Day",Delivered
20997,2024-05-15,7356,9,100,NULL,Visa,Standard,Delivered
20998,2023-06-30,2156,21,244,9,PayPal,Express,Delivered
20999,2022-09-29,999999,10,119,NULL,PayPal,Standard,Delivered
21000,2025-07-22,4669,6,63,NULL,"Google Pay","Next Day",Delivered
21001,2024-09-24,4304,29,338,NULL,PayPal,Standard,Delivered
21002,2022-03-24,3186,8,93,5,"Bank Transfer",Express,Delivered
21003,2024-07-10,6975,29,332,NULL,"Apple Pay",Express,Delivered
21004,2023-08-15,5501,19,227,NULL,"Apple Pay",Standard,Shipped
21005,2025-05-16,6919,22,261,NULL,PayPal,"Next Day",Delivered
21006,2024-06-14,2768,13,156,NULL,PayPal,"Next Day",Delivered
21007,2025-07-05,1121,27,309,NULL,"Google Pay","Next Day",Delivered
21008,2024-12-16,5519,26,297,NULL,"Apple Pay",Standard,Delivered
21009,2024-08-02,6228,3,29,NULL,"Google Pay",Express,Delivered
21010,2025-09-29,7436,11,121,NULL,"Google Pay","Next Day",Pending
21011,2022-03-11,14,24,275,NULL,Visa,Express,Delivered
21012,2022-11-20,6256,23,270,NULL,"Apple Pay",Express,Delivered
21013,2022-07-11,1813,2,18,NULL,"Google Pay","Next Day",Delivered
21014,2022-09-10,7444,3,28,NULL,"Bank Transfer","Next Day",Delivered
21015,2024-04-26,7408,13,156,NULL,"Apple Pay",Standard,Delivered
21016,2025-01-27,823,17,199,NULL,"Apple Pay","Next Day",Cancelled
21017,2022-07-28,4686,6,67,NULL,"Bank Transfer",Express,Returned
21018,2025-09-04,2689,12,136,NULL,"Apple Pay",Standard,Pending
21019,2025-10-07,7189,24,275,NULL,"Google Pay","Next Day",Delivered
21020,2022-03-22,6420,14,165,NULL,"Bank Transfer",Express,Shipped
21021,2022-06-25,2946,9,105,NULL,Mastercard,Express,Shipped
21022,2024-09-14,975,20,239,NULL,"Google Pay","Next Day",Pending
21023,2025-06-20,2352,30,343,NULL,PayPal,Express,Delivered
21024,2023-10-18,3892,6,66,NULL,"Google Pay",Standard,Delivered
21025,2025-06-19,1177,10,120,NULL,Mastercard,Express,Packed
21026,2023-03-31,389,16,183,NULL,"Apple Pay","Next Day",Delivered
21027,2022-11-30,919,10,110,NULL,Visa,"Next Day",Shipped
21028,2024-01-10,6728,24,276,NULL,Visa,Express,Shipped
21029,2023-12-23,2806,20,233,NULL,"Apple Pay",Standard,Returned
21030,2025-10-28,5733,27,313,NULL,"Google Pay",Express,Shipped
21031,2022-05-24,560,3,33,NULL,PayPal,Standard,Cancelled
21032,2025-07-29,6660,20,240,NULL,Visa,Express,Delivered
21033,2025-08-05,4876,19,218,NULL,"Bank Transfer","Next Day",Delivered
21034,2023-11-28,5807,5,58,7,"Bank Transfer",Express,Delivered
21035,2022-09-01,2574,24,276,NULL,"Bank Transfer",Standard,Delivered
21036,2024-07-05,2932,2,22,15,Visa,Express,Delivered
21037,2025-03-04,5021,6,66,NULL,Visa,Standard,Delivered
21038,2022-05-26,5809,28,318,NULL,Mastercard,Express,Returned
21039,2025-07-20,7213,18,212,24,"Bank Transfer","Next Day",Shipped
21040,2022-04-21,633,26,301,NULL,"Bank Transfer",Express,Delivered
21041,2022-06-25,2485,7,78,NULL,"Bank Transfer",Standard,Returned
21042,2024-09-12,3117,24,278,NULL,"Apple Pay",Standard,Delivered
21043,2024-11-05,4681,21,245,NULL,Mastercard,"Next Day",Delivered
21044,2023-09-01,996,15,171,NULL,"Google Pay","Next Day",Shipped
21045,2023-12-02,6308,1,3,NULL,PayPal,"Next Day",Delivered
21046,2023-07-21,7364,22,255,NULL,Mastercard,"Next Day",Cancelled
21047,2025-06-07,1015,22,255,NULL,"Bank Transfer","Next Day",Returned
21048,2023-03-01,160,29,329,NULL,PayPal,Express,Delivered
21049,2023-06-08,6124,27,313,NULL,PayPal,Standard,Delivered
21050,2025-02-02,3343,21,251,NULL,"Bank Transfer",Express,Delivered
21051,2024-03-03,1161,18,214,NULL,Mastercard,"Next Day",Delivered
21052,2023-12-01,4405,8,93,NULL,"Google Pay","Next Day",Pending
21053,2023-07-28,916,2,14,NULL,"Google Pay",Standard,Delivered
21054,2022-07-17,4943,29,339,NULL,"Bank Transfer",Standard,Pending
21055,2022-09-12,5383,5,56,NULL,Visa,Standard,Shipped
21056,2022-10-15,7032,7,73,NULL,"Bank Transfer",Standard,Shipped
21057,2022-07-17,3319,28,319,NULL,"Google Pay",Standard,Packed
21058,2024-04-30,2471,11,127,NULL,Visa,Standard,Delivered
21059,2025-06-10,598,11,131,NULL,"Apple Pay","Next Day",Shipped
21060,2024-12-08,5839,7,75,NULL,Visa,Express,Cancelled
21061,2022-12-09,6851,20,234,NULL,Visa,"Next Day",Shipped
21062,2023-02-03,5364,8,94,NULL,"Google Pay",Express,Delivered
21063,2024-10-16,880,18,209,NULL,Visa,Express,Delivered
21064,2024-08-18,833,8,89,NULL,"Bank Transfer",Standard,Delivered
21065,2025-05-14,336,16,181,NULL,"Google Pay",Express,Pending
21066,2024-12-07,614,24,274,NULL,Mastercard,Express,Delivered
21067,2024-03-03,1960,12,141,NULL,"Bank Transfer",Express,Delivered
21068,2023-06-04,5040,3,30,NULL,"Apple Pay","Next Day",Returned
21069,2023-04-21,922,12,133,NULL,"Bank Transfer","Next Day",Returned
21070,2025-11-22,5556,7,84,NULL,"Apple Pay",Standard,Delivered
21071,2025-10-09,5230,26,302,NULL,"Apple Pay","Next Day",Cancelled
21072,2022-07-30,4962,23,269,NULL,PayPal,Express,Shipped
21073,2024-12-13,43,23,267,NULL,Visa,Standard,Returned
21074,2024-11-21,3867,16,185,NULL,"Google Pay",Express,Cancelled
21075,2022-01-19,4603,8,88,NULL,PayPal,"Next Day",Cancelled
21076,2024-02-23,2382,8,94,NULL,Mastercard,Express,Delivered
21077,2023-10-04,1955,17,202,NULL,Visa,"Next Day",Delivered
21078,2025-01-29,4130,13,155,NULL,"Bank Transfer","Next Day",Delivered
21079,2025-05-18,7151,1,8,NULL,"Apple Pay","Next Day",Delivered
21080,2023-05-02,4198,16,185,NULL,"Google Pay",Express,Packed
21081,2024-12-11,1734,1,6,NULL,PayPal,Express,Delivered
21082,2023-12-12,3734,10,114,8,PayPal,"Next Day",Shipped
21083,2025-06-22,376,2,24,21,"Apple Pay","Next Day",Returned
21084,2025-11-17,6674,11,124,NULL,Visa,"Next Day",Pending
21085,2024-07-03,3441,2,18,NULL,"Bank Transfer","Next Day",Cancelled
21086,2024-09-21,6784,26,301,NULL,"Bank Transfer",Standard,Delivered
21087,2025-02-10,1057,26,300,NULL,Visa,Standard,Cancelled
21088,2025-09-15,7217,2,18,NULL,"Apple Pay",Standard,Delivered
21089,2024-08-25,2653,16,183,NULL,Mastercard,Standard,Returned
21090,2023-12-07,2138,1,1,NULL,Visa,Standard,Delivered
21091,2025-08-16,4894,24,283,NULL,Visa,Express,Delivered
21092,2024-12-21,4534,1,5,14,Visa,"Next Day",Shipped
21093,2024-06-30,6829,28,320,NULL,Visa,"Next Day",Pending
21094,2025-12-08,4089,16,183,NULL,Mastercard,"Next Day",Shipped
21095,2024-07-28,2524,23,273,NULL,Visa,Express,Cancelled
21096,2022-11-24,1095,7,75,1,"Apple Pay",Standard,Delivered
21097,2022-10-30,3955,12,142,NULL,"Google Pay",Standard,Shipped
21098,2025-11-22,6838,4,38,NULL,PayPal,Express,Delivered
21099,2023-04-16,1364,9,105,NULL,"Google Pay",Express,Cancelled
21100,2024-11-21,5271,30,345,NULL,"Apple Pay",Express,Shipped
21101,2022-08-15,2438,28,326,NULL,Visa,Express,Cancelled
21102,2025-07-12,5239,7,84,NULL,Mastercard,"Next Day",Delivered
21103,2023-11-24,718,20,239,7,Visa,Standard,Returned
21104,2023-06-05,759,11,126,NULL,"Google Pay","Next Day",Pending
21105,2025-11-15,1077,3,33,NULL,Mastercard,"Next Day",Delivered
21106,2023-09-05,6357,24,279,NULL,Visa,Express,Cancelled
21107,2024-12-04,3650,5,51,NULL,"Bank Transfer","Next Day",Pending
21108,2022-08-13,1142,1,8,NULL,"Google Pay","Next Day",Delivered
21109,2025-11-18,2606,2,20,NULL,"Google Pay",Standard,Pending
21110,2022-09-02,6076,15,173,NULL,"Apple Pay",Express,Shipped
21111,2023-06-30,2341,17,200,NULL,"Apple Pay",Standard,Delivered
21112,2023-10-18,3776,13,145,NULL,Visa,Standard,Delivered
21113,2023-12-28,4432,23,272,NULL,PayPal,Express,Delivered
21114,2025-07-21,4530,4,46,NULL,"Google Pay",Standard,Delivered
21115,2022-09-25,2798,29,336,NULL,"Google Pay",Express,Shipped
21116,2023-02-13,3727,30,340,NULL,Mastercard,Standard,Delivered
21117,2022-12-13,829,8,88,NULL,"Bank Transfer",Standard,Cancelled
21118,2024-08-01,104,4,45,NULL,PayPal,Express,Pending
21119,2025-06-22,2569,30,348,21,"Google Pay",Standard,Shipped
21120,2024-05-07,2945,2,18,NULL,"Bank Transfer","Next Day",Delivered
21121,2025-07-20,4606,8,92,NULL,Mastercard,"Next Day",Shipped
21122,2023-04-22,2158,10,112,NULL,"Apple Pay",Express,Delivered
21123,2024-05-17,618,18,206,NULL,PayPal,"Next Day",Shipped
21124,2024-04-06,3425,3,28,17,Visa,Standard,Shipped
21125,2023-04-16,6047,20,239,NULL,Mastercard,Express,Shipped
21126,2024-12-11,4382,9,97,14,"Bank Transfer","Next Day",Delivered
21127,2025-09-30,7149,1,10,NULL,"Bank Transfer",Express,Delivered
21128,2025-09-03,3636,10,117,NULL,"Google Pay",Standard,Pending
21129,2023-11-24,4892,20,233,NULL,Mastercard,Express,Returned
21130,2022-11-02,6546,20,240,NULL,"Google Pay",Express,Delivered
21131,2023-12-13,102,22,258,NULL,"Google Pay",Express,Delivered
21132,2024-10-31,3759,5,56,NULL,"Google Pay",Express,Cancelled
21133,2024-11-01,5915,25,287,NULL,"Google Pay","Next Day",Delivered
21134,2025-05-10,5495,30,344,NULL,"Bank Transfer","Next Day",Delivered
21135,2022-09-23,4904,17,198,NULL,PayPal,Standard,Delivered
21136,2022-05-24,4503,18,214,NULL,PayPal,Express,Packed
21137,2024-01-10,1035,19,221,NULL,"Bank Transfer",Standard,Returned
21138,2024-09-05,521,13,156,NULL,"Apple Pay","Next Day",Delivered
21139,2022-04-30,3156,24,275,NULL,"Apple Pay",Standard,Delivered
21140,2023-09-08,961,11,124,NULL,"Google Pay","Next Day",Cancelled
21141,2025-12-07,6436,13,154,NULL,Mastercard,Express,Returned
21142,2024-11-22,4512,19,225,NULL,Visa,Express,Delivered
21143,2022-05-17,3530,30,344,NULL,"Bank Transfer",Standard,Delivered
21144,2025-09-04,5894,29,331,NULL,Visa,Express,Delivered
21145,2025-11-29,6584,4,47,NULL,PayPal,Express,Delivered
21146,2022-07-21,7131,7,77,NULL,"Bank Transfer",Standard,Returned
21147,2025-07-24,4457,6,72,NULL,"Google Pay",Express,Returned
21148,2025-02-17,92,5,56,NULL,Visa,Standard,Delivered
21149,2025-09-14,3375,9,99,NULL,"Google Pay","Next Day",Pending
21150,2024-08-04,860,6,71,18,"Google Pay",Standard,Delivered
21151,2025-12-15,3100,29,339,NULL,Visa,Standard,Shipped
21152,2025-05-19,2623,17,203,NULL,"Bank Transfer",Standard,Cancelled
21153,2022-09-02,1653,1,9,NULL,Mastercard,Express,Delivered
21154,2025-05-16,1834,12,133,NULL,Mastercard,Express,Pending
21155,2022-01-24,2169,4,46,NULL,Mastercard,"Next Day",Delivered
21156,2024-03-20,361,9,107,NULL,"Google Pay","Next Day",Shipped
21157,2024-11-02,6138,28,328,NULL,"Bank Transfer",Standard,Delivered
21158,2025-11-03,53,15,171,NULL,PayPal,"Next Day",Delivered
21159,2024-03-19,15,3,28,NULL,"Apple Pay","Next Day",Delivered
21160,2024-11-16,6127,20,236,NULL,PayPal,Standard,Delivered
21161,2023-09-21,4460,2,21,NULL,"Apple Pay",Standard,Delivered
21162,2022-06-27,1548,3,30,NULL,Mastercard,Standard,Pending
21163,2025-12-09,6964,11,130,NULL,"Apple Pay","Next Day",Delivered
21164,2024-11-23,3809,29,336,NULL,Visa,Standard,Pending
21165,2023-12-06,1796,27,313,NULL,Mastercard,Standard,Delivered
21166,2022-12-08,5276,14,162,NULL,"Bank Transfer",Standard,Delivered
21167,2022-10-26,6330,18,211,NULL,"Google Pay","Next Day",Shipped
21168,2025-06-08,3252,7,84,NULL,"Apple Pay","Next Day",Delivered
21169,2024-04-18,385,28,318,NULL,PayPal,Standard,Packed
21170,2025-05-06,4573,23,269,NULL,"Google Pay",Express,Delivered
21171,2025-04-16,5073,15,176,NULL,Mastercard,Standard,Delivered
21172,2023-03-13,3600,15,173,NULL,PayPal,"Next Day",Delivered
21173,2023-11-19,6772,23,266,NULL,"Google Pay",Express,Returned
21174,2025-10-18,2699,8,89,NULL,Mastercard,Standard,Delivered
21175,2022-07-22,1345,27,316,NULL,"Google Pay",Standard,Delivered
21176,2025-11-24,5948,27,310,NULL,Mastercard,"Next Day",Delivered
21177,2022-09-02,3349,15,169,NULL,Mastercard,Express,Pending
21178,2024-11-08,6242,11,131,NULL,Visa,Express,Delivered
21179,2023-06-21,5620,10,109,NULL,PayPal,"Next Day",Delivered
21180,2024-07-31,4974,23,266,NULL,"Google Pay",Standard,Returned
21181,2022-09-06,7400,17,194,NULL,PayPal,Express,Delivered
21182,2023-10-01,7296,17,196,NULL,Visa,Express,Returned
21183,2023-01-22,4571,20,240,NULL,"Bank Transfer",Express,Delivered
21184,2023-12-21,1742,30,341,NULL,PayPal,Standard,Cancelled
21185,2024-03-10,1303,14,163,NULL,"Apple Pay","Next Day",Shipped
21186,2025-12-17,6870,9,101,NULL,"Apple Pay",Express,Delivered
21187,2022-03-11,850,5,50,NULL,Visa,Standard,Returned
21188,2023-05-29,4512,23,272,NULL,Visa,Standard,Delivered
21189,2024-06-25,1167,10,112,NULL,"Google Pay",Standard,Delivered
21190,2022-10-30,5954,20,230,NULL,"Apple Pay",Standard,Shipped
