OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,Cost,Profit
16635,6969,325,1,658.69,0.10,399.73,193.09
16636,6970,350,4,486.77,0.00,1193.96,753.12
16637,6971,21,3,316.64,0.00,757.89,192.03
16638,6971,92,1,241.84,0.00,177.36,64.48
16639,6971,360,3,856.71,0.00,1485.45,1084.68
16640,6972,77777,2,959.41,0.10,896.74,830.20
16641,6973,406,4,1445.12,0.10,3306.60,1895.83
16642,6973,341,1,340.20,0.10,260.45,45.73
16643,6973,66,1,638.82,0.10,357.65,217.29
16644,6974,13,1,227.57,0.10,122.14,82.67
16645,6974,371,1,10.31,0.10,8.11,1.17
16646,6974,184,4,1570.19,0.10,3580.76,2071.92
16647,6974,77,2,1244.24,0.10,1234.82,1004.81
16648,6975,164,2,1180.66,0.05,1264.92,978.33
16649,6975,396,2,265.20,0.05,361.18,142.70
16650,6976,94,3,1148.88,0.00,2250.60,1196.04
16651,6976,228,1,662.39,0.00,472.86,189.53
16652,6977,138,4,1184.65,0.00,2263.96,2474.64
16653,6978,192,2,859.15,0.05,1084.74,547.64
16654,6979,230,2,85.73,0.00,127.98,43.48
16655,6979,208,1,707.37,0.00,481.66,225.71
16656,6980,104,4,848.06,0.10,2259.36,793.66
16657,6980,404,4,629.01,0.10,1994.88,269.56
16658,6980,238,1,606.06,0.10,306.40,239.05
16659,6980,441,2,1466.41,0.10,1437.86,1201.68
16660,6981,62,1,1400.01,0.00,679.36,720.65
16661,6981,237,3,219.97,0.00,431.04,228.87
16662,6982,330,4,262.82,0.10,708.32,237.83
16663,6983,7,1,219.88,0.05,143.54,65.35
16664,6984,67,2,213.53,0.00,252.90,174.16
16665,6984,76,1,1090.75,0.00,534.93,555.82
16666,6985,47,2,233.28,0.00,366.44,100.12
16667,6986,220,4,1355.02,0.00,3496.08,1924.00
16668,6986,4,4,629.55,0.00,1474.96,1043.24
16669,6986,140,2,528.54,0.00,786.80,270.28
16670,6987,66,2,638.82,0.00,715.30,562.34
16671,6987,192,2,859.15,0.00,1084.74,633.56
16672,6987,423,4,684.67,0.00,1380.68,1358.00
16673,6987,139,4,122.52,0.00,264.96,225.12
16674,6988,391,1,444.81,0.00,292.85,151.96
16675,6989,443,2,617.04,0.00,767.40,466.68
16676,6990,72,2,1078.91,0.00,1208.34,949.48
16677,6991,389,1,40.07,0.10,18.72,17.34
16678,6991,42,1,485.75,0.10,274.35,162.83
16679,6992,186,3,1314.24,0.00,2399.52,1543.20
16680,6992,246,2,1568.80,0.00,1524.14,1613.46
16681,6992,211,2,881.37,0.00,1155.86,606.88
16682,6993,277,1,1121.44,0.00,701.77,419.67
16683,6993,63,1,900.22,0.00,493.79,406.43
16684,6993,382,1,525.54,0.00,377.61,147.93
16685,6993,402,3,734.29,0.00,1372.89,829.98
16686,6994,184,1,1570.19,0.27,895.19,251.05
16687,6994,138,1,1184.65,0.27,565.99,298.80
16688,6994,95,1,875.15,0.27,638.68,0.18
16689,6995,413,1,1636.78,0.14,781.96,625.67
16690,6996,407,1,366.39,0.00,230.91,135.48
16691,6996,352,2,1465.47,0.00,1359.22,1571.72
16692,6997,242,1,569.07,0.05,281.97,258.65
16693,6997,77,3,1244.24,0.05,1852.23,1693.85
16694,6997,246,1,1568.80,0.05,762.07,728.29
16695,6997,115,2,606.91,0.05,801.60,351.53
16696,6998,297,2,1186.12,0.34,1299.94,265.74
16697,6999,184,1,1570.19,0.00,895.19,675.00
16698,7000,277,3,1121.44,0.00,2105.31,1259.01
16699,7001,145,1,971.34,0.00,575.92,395.42
16700,7001,411,1,162.19,0.00,79.00,83.19
16701,7001,233,1,1150.97,0.00,537.56,613.41
16702,7001,157,4,350.05,0.00,995.64,404.56
16703,7002,346,2,844.57,0.00,982.50,706.64
16704,7002,34,1,1183.47,0.00,789.95,393.52
16705,7003,161,4,1146.80,0.10,2428.72,1699.76
16706,7004,374,1,751.98,0.10,380.22,296.56
16707,7004,335,3,399.89,0.10,703.56,376.14
16708,7005,290,3,711.28,0.34,1558.62,-150.29
16709,7005,299,1,949.94,0.34,517.06,109.90
16710,7005,75,2,538.13,0.34,568.40,141.93
16711,7005,94,1,1148.88,0.34,750.20,8.06
16712,7005,254,1,1032.54,0.34,699.67,-18.19
16713,7006,5,3,11.23,0.00,20.79,12.90
16714,7006,30,1,389.74,0.00,183.62,206.12
16715,7006,149,1,928.34,0.00,516.87,411.47
16716,7007,184,2,1570.19,0.00,1790.38,1350.00
16717,7007,77777,1,604.78,0.00,370.51,234.27
16718,7007,150,4,897.57,0.00,2376.48,1213.80
16719,7007,135,4,801.17,0.00,1902.92,1301.76
16720,7007,372,1,505.71,0.00,344.45,161.26
16721,7008,245,1,425.27,0.00,228.75,196.52
16722,7009,292,4,1444.74,0.00,3479.24,2299.72
16723,7010,304,1,492.05,0.00,290.61,201.44
16724,7011,23,1,1622.06,0.31,850.82,268.40
16725,7011,307,4,324.18,0.31,590.44,304.30
16726,7011,123,1,1601.65,0.31,875.97,229.17
16727,7012,396,1,265.20,0.00,180.59,84.61
16728,7013,290,1,711.28,0.05,519.54,156.18
16729,7014,216,3,1290.52,0.00,2447.40,1424.16
16730,7014,353,4,380.53,0.00,956.36,565.76
16731,7015,359,1,840.69,0.10,634.87,121.75
16732,7015,263,1,1183.15,0.10,580.30,484.54
16733,7015,363,4,202.44,0.10,492.36,236.42
16734,7016,78,1,622.23,0.00,388.40,233.83
16735,7016,189,1,178.46,0.00,91.43,87.03
16736,7017,262,1,939.25,0.05,682.23,210.06
16737,7018,77777,2,1738.94,0.05,1799.28,1504.71
16738,7019,109,4,116.93,0.00,233.52,234.20
16739,7019,280,1,40.22,0.00,28.19,12.03
16740,7019,152,1,1315.20,0.00,719.98,595.22
16741,7020,12,3,449.66,0.00,715.17,633.81
16742,7021,154,2,1516.48,0.10,1627.10,1102.56
16743,7021,155,4,455.83,0.10,1326.20,314.79
16744,7021,448,1,491.74,0.10,390.26,52.31
16745,7022,318,4,654.77,0.05,1426.76,1061.37
16746,7022,353,2,380.53,0.05,478.18,244.83
16747,7023,272,3,451.21,0.05,808.80,477.15
16748,7023,370,2,1450.68,0.05,1787.20,969.09
16749,7023,234,2,1443.15,0.05,1427.08,1314.91
16750,7023,249,2,577.62,0.05,719.66,377.82
16751,7024,76,4,1090.75,0.00,2139.72,2223.28
16752,7025,359,1,840.69,0.00,634.87,205.82
16753,7026,165,3,476.59,0.10,832.23,454.56
16754,7026,205,2,410.18,0.10,562.08,176.24
16755,7026,36,2,228.34,0.10,217.00,194.01
16756,7026,380,3,128.12,0.10,178.68,167.24
16757,7027,383,2,1175.06,0.24,1530.32,255.77
16758,7027,312,1,809.68,0.24,507.83,107.53
16759,7027,139,3,122.52,0.24,198.72,80.63
16760,7028,146,3,464.31,0.00,787.29,605.64
16761,7029,40,2,604.78,0.25,741.02,166.15
16762,7029,263,1,1183.15,0.25,580.30,307.06
16763,7029,77777,1,713.76,0.25,389.17,146.15
16764,7030,223,3,487.83,0.05,785.79,604.53
16765,7031,227,1,750.79,0.00,583.28,167.51
16766,7031,195,3,1003.50,0.00,1521.18,1489.32
16767,7031,50,4,1341.72,0.00,2708.44,2658.44
16768,7031,177,1,1051.00,0.00,712.04,338.96
16769,7031,250,1,64.52,0.00,30.23,34.29
16770,7032,376,1,74.33,0.05,44.59,26.02
16771,7032,124,1,28.23,0.05,17.24,9.58
16772,7032,413,3,1636.78,0.05,2345.88,2318.94
16773,7033,120,3,1322.53,0.00,2349.24,1618.35
16774,7034,117,1,1248.76,0.10,604.77,519.11
16775,7034,268,2,1199.56,0.10,1440.82,718.39
16776,7034,22,4,769.00,0.10,1601.76,1166.64
16777,7035,47,1,233.28,0.00,183.22,50.06
16778,7035,286,3,480.66,0.00,985.62,456.36
16779,7036,313,1,723.25,0.10,408.07,242.86
16780,7037,348,4,818.86,0.00,2592.60,682.84
16781,7037,152,2,1315.20,0.00,1439.96,1190.44
16782,7037,421,4,550.37,0.00,1188.44,1013.04
16783,7038,264,1,231.72,0.10,168.14,40.41
16784,7038,274,2,1155.76,0.10,1154.66,925.71
16785,7038,263,3,1183.15,0.10,1740.90,1453.61
16786,7039,77,1,1244.24,0.00,617.41,626.83
16787,7039,65,1,258.71,0.00,152.72,105.99
16788,7039,358,3,445.49,0.00,679.44,657.03
16789,7039,64,2,504.73,0.00,790.14,219.32
16790,7039,385,4,526.23,0.00,1410.56,694.36
16791,7040,131,3,1743.73,0.00,2519.70,2711.49
16792,7040,73,1,611.87,0.00,335.16,276.71
16793,7041,133,2,1285.62,0.00,1272.36,1298.88
16794,7042,333,1,915.26,0.00,518.26,397.00
16795,7042,288,1,1215.08,0.00,884.80,330.28
16796,7042,242,2,569.07,0.00,563.94,574.20
16797,7043,375,2,122.16,0.00,190.60,53.72
16798,7043,136,1,825.46,0.00,591.03,234.43
16799,7044,277,1,1121.44,0.00,701.77,419.67
16800,7045,217,4,195.59,0.00,544.28,238.08
16801,7045,369,0,1805.97,0.00,1735.82,1876.12
16802,7046,145,1,971.34,0.00,575.92,395.42
16803,7046,209,1,704.52,0.00,360.38,344.14
16804,7046,409,4,989.79,0.00,2984.48,974.68
16805,7047,44,2,582.27,0.00,801.46,363.08
16806,7047,162,1,1033.99,0.00,608.98,425.01
16807,7047,310,3,997.28,0.00,1456.02,1535.82
16808,7047,195,2,1003.50,0.00,1014.12,992.88
16809,7048,109,2,116.93,0.00,116.76,117.10
16810,7049,73,2,611.87,0.00,670.32,553.42
16811,7050,272,2,451.21,0.28,539.20,110.54
16812,7050,60,2,803.82,0.28,762.06,395.44
16813,7050,259,1,1004.84,0.28,459.06,264.42
16814,7051,190,4,1536.00,0.00,3444.72,2699.28
16815,7051,402,2,734.29,0.00,915.26,553.32
16816,7051,182,1,1062.16,0.00,619.06,443.10
16817,7051,101,2,685.62,0.00,754.96,616.28
16818,7052,165,1,476.59,0.00,277.41,199.18
16819,7053,372,3,505.71,0.00,1033.35,483.78
16820,7053,217,4,195.59,0.00,544.28,238.08
16821,7054,156,1,368.90,0.00,184.71,184.19
16822,7055,60,1,803.82,0.05,381.03,382.60
16823,7055,335,2,399.89,0.05,469.04,290.75
16824,7056,84,1,887.53,0.00,551.25,336.28
16825,7056,96,3,861.97,0.00,1887.57,698.34
16826,7056,273,2,673.76,0.00,804.60,542.92
16827,7056,329,1,1346.54,0.00,695.93,650.61
16828,7056,42,3,485.75,0.00,823.05,634.20
16829,7057,421,1,550.37,0.00,297.11,253.26
16830,7057,11,4,987.39,0.00,2148.36,1801.20
16831,7058,179,1,647.47,0.00,406.21,241.26
16832,7058,77777,4,1370.75,0.00,2664.48,2818.52
16833,7058,258,0,1053.72,0.00,1206.10,901.34
16834,7058,283,3,861.65,0.00,1228.74,1356.21
16835,7058,366,2,639.69,0.00,978.68,300.70
16836,7059,355,1,1156.42,0.00,622.81,533.61
16837,7059,236,2,1348.37,0.00,1712.60,984.14
16838,7060,326,3,831.47,0.00,1362.39,1132.02
16839,7060,353,2,380.53,0.00,478.18,282.88
16840,7061,231,3,1223.06,0.00,1958.22,1710.96
16841,7061,133,2,1285.62,0.00,1272.36,1298.88
16842,7062,297,1,1186.12,0.00,649.97,536.15
16843,7062,430,1,896.14,0.00,471.39,424.75
16844,7062,54,4,1324.96,0.00,2993.44,2306.40
16845,7063,172,4,1052.81,0.05,2317.32,1683.36
16846,7063,201,3,1539.52,0.05,2542.68,1844.95
16847,7063,269,1,1508.77,0.05,876.48,556.85
16848,7064,299,1,949.94,0.29,517.06,157.40
16849,7064,258,1,1053.72,0.29,603.05,145.09
16850,7065,122,1,1058.29,0.00,496.55,561.74
16851,7066,309,1,683.23,0.00,527.09,156.14
16852,7067,397,3,1123.01,0.00,1772.61,1596.42
16853,7068,435,1,1295.65,0.00,776.67,518.98
16854,7068,327,3,186.05,0.00,385.74,172.41
16855,7068,197,1,492.74,0.00,249.58,243.16
16856,7068,204,3,197.48,0.00,312.75,279.69
16857,7068,45,1,140.72,0.00,80.89,59.83
16858,7069,210,4,115.58,0.10,298.76,117.33
16859,7070,208,1,707.37,0.10,481.66,154.97
16860,7070,405,4,1114.13,0.10,3519.36,491.51
16861,7070,305,2,139.83,0.10,183.30,68.39
16862,7071,434,1,597.37,0.00,277.67,319.70
16863,7071,136,3,825.46,0.00,1773.09,703.29
16864,7071,101,1,685.62,0.00,377.48,308.14
16865,7072,345,1,693.99,0.00,513.33,180.66
16866,7073,38,1,841.23,0.00,391.01,450.22
16867,7073,369,4,1805.97,0.00,3471.64,3752.24
16868,7073,255,1,1062.39,0.00,576.86,485.53
16869,7074,188,1,1053.83,0.00,619.70,434.13
16870,7075,342,4,1370.75,0.00,2664.48,2818.52
16871,7075,214,1,554.89,0.00,359.21,195.68
16872,7076,337,4,284.52,0.00,876.64,261.44
16873,7077,91,1,955.76,0.00,634.06,321.70
16874,7077,366,3,639.69,0.00,1468.02,451.05
16875,7077,126,3,510.17,0.00,749.16,781.35
16876,7078,92,3,241.84,0.05,532.08,157.16
16877,7078,124,1,28.23,0.05,17.24,9.58
16878,7079,441,1,1466.41,0.00,718.93,747.48
16879,7080,117,1,1248.76,0.00,604.77,643.99
16880,7080,192,1,859.15,0.00,542.37,316.78
16881,7080,255,1,1062.39,0.00,576.86,485.53
16882,7081,248,1,341.96,0.00,203.72,138.24
16883,7082,442,1,199.24,0.00,129.57,69.67
16884,7082,352,1,1465.47,0.00,679.61,785.86
16885,7082,248,2,341.96,0.00,407.44,276.48
16886,7082,359,1,840.69,0.00,634.87,205.82
16887,7082,260,4,789.33,0.00,1703.08,1454.24
16888,7083,100,2,782.77,0.00,1017.48,548.06
16889,7083,402,2,734.29,0.00,915.26,553.32
16890,7084,205,1,410.18,0.00,281.04,129.14
16891,7084,79,1,1554.63,0.00,765.37,789.26
16892,7084,229,1,1322.96,0.00,698.15,624.81
16893,7085,275,2,910.97,0.00,928.42,893.52
16894,7085,346,1,844.57,0.00,491.25,353.32
16895,7086,428,2,430.63,0.00,643.50,217.76
16896,7087,423,1,684.67,0.00,345.17,339.50
16897,7088,43,3,701.93,0.00,1169.25,936.54
16898,7088,317,2,952.68,0.00,1095.20,810.16
16899,7089,76,3,1090.75,0.10,1604.79,1340.24
16900,7090,61,2,1425.29,0.05,1586.38,1121.67
16901,7090,357,1,650.56,0.05,339.39,278.64
16902,7090,303,3,511.62,0.05,942.33,515.79
16903,7091,276,2,1093.30,0.00,1097.56,1089.04
16904,7091,317,2,952.68,0.00,1095.20,810.16
16905,7091,42,2,485.75,0.00,548.70,422.80
16906,7091,438,1,356.76,0.00,221.97,134.79
16907,7092,50,4,1341.72,0.34,2708.44,833.70
16908,7092,11,4,987.39,0.34,2148.36,458.35
16909,7092,55,2,1388.13,0.34,1355.68,476.65
16910,7093,97,1,879.83,0.00,518.79,361.04
16911,7093,175,4,814.82,0.00,2153.60,1105.68
16912,7093,136,3,825.46,0.00,1773.09,703.29
16913,7093,283,2,861.65,0.00,819.16,904.14
16914,7094,70,2,270.51,0.00,411.36,129.66
16915,7094,6,1,1892.21,0.00,861.80,1030.41
16916,7095,324,1,1095.84,0.11,740.39,234.91
16917,7095,342,1,1370.75,0.11,666.12,553.85
16918,7096,444,1,629.70,0.05,363.72,234.50
16919,7096,235,3,1048.61,0.05,1815.18,1173.36
16920,7096,426,3,492.75,0.05,981.39,422.95
16921,7096,440,2,1071.94,0.05,994.68,1042.01
16922,7096,432,3,544.79,0.05,819.84,732.81
16923,7097,411,3,162.19,0.00,237.00,249.57
16924,7097,242,2,569.07,0.00,563.94,574.20
16925,7098,384,1,92.89,0.05,56.57,31.68
16926,7098,398,4,994.15,0.05,2317.28,1460.49
16927,7099,270,3,1401.26,0.00,2166.09,2037.69
16928,7099,40,1,604.78,0.00,370.51,234.27
16929,7100,236,2,1348.37,0.24,1712.60,336.92
16930,7100,252,1,1172.93,0.24,555.74,335.69
16931,7101,381,1,975.07,0.10,448.58,428.98
16932,7102,145,4,971.34,0.05,2303.68,1387.41
16933,7102,330,2,262.82,0.05,354.16,145.20
16934,7103,55,3,1388.13,0.00,2033.52,2130.87
16935,7104,134,2,255.69,0.00,235.98,275.40
16936,7104,345,1,693.99,0.00,513.33,180.66
16937,7104,433,1,1023.91,0.00,564.41,459.50
16938,7104,199,1,731.26,0.00,571.69,159.57
16939,7105,412,2,1840.88,0.00,1753.18,1928.58
16940,7105,338,1,85.38,0.00,51.98,33.40
16941,7105,121,1,969.09,0.00,562.26,406.83
16942,7105,3,1,1038.15,0.00,588.67,449.48
16943,7105,83,4,1274.84,0.00,3365.96,1733.40
16944,7106,255,1,1062.39,0.10,576.86,379.29
16945,7106,31,4,1147.25,0.10,3139.32,990.78
16946,7106,245,1,425.27,0.10,228.75,153.99
16947,7107,385,1,526.23,0.10,352.64,120.97
16948,7108,372,1,505.71,0.05,344.45,135.97
16949,7108,99,2,131.76,0.05,142.60,107.74
16950,7109,132,4,425.25,0.14,856.16,606.70
16951,7109,130,1,243.09,0.14,137.99,71.07
16952,7110,147,2,590.19,0.10,545.48,516.86
16953,7110,265,4,371.13,0.10,741.68,594.39
16954,7110,181,4,743.17,0.10,2323.16,352.25
16955,7111,317,4,952.68,0.10,2190.40,1239.25
16956,7112,432,3,544.79,0.00,819.84,814.53
16957,7113,164,1,1180.66,0.05,632.46,489.17
16958,7113,22,1,769.00,0.05,400.44,330.11
16959,7113,438,3,356.76,0.05,665.91,350.86
16960,7114,101,3,685.62,0.00,1132.44,924.42
16961,7114,407,1,366.39,0.00,230.91,135.48
16962,7114,106,1,390.52,0.00,265.68,124.84
16963,7114,240,2,70.39,0.00,88.20,52.58
16964,7115,7,4,219.88,0.11,574.16,208.61
16965,7115,101,3,685.62,0.11,1132.44,698.17
16966,7116,224,3,1003.34,0.00,1503.33,1506.69
16967,7116,208,4,707.37,0.00,1926.64,902.84
16968,7117,312,2,809.68,0.00,1015.66,603.70
16969,7117,252,2,1172.93,0.00,1111.48,1234.38
16970,7117,135,2,801.17,0.00,951.46,650.88
16971,7118,204,2,197.48,0.00,208.50,186.46
16972,7119,195,2,1003.50,0.05,1014.12,892.53
16973,7120,36,1,228.34,0.00,108.50,119.84
16974,7121,42,3,485.75,0.10,823.05,488.48
16975,7121,346,3,844.57,0.10,1473.75,806.59
16976,7122,244,2,1034.29,0.37,954.16,349.05
16977,7122,170,3,1072.70,0.37,1476.90,550.50
16978,7123,435,2,1295.65,0.05,1553.34,908.40
16979,7124,218,4,1581.41,0.00,3425.64,2900.00
16980,7124,441,2,1466.41,0.00,1437.86,1494.96
16981,7124,429,2,430.82,0.00,532.40,329.24
16982,7124,348,1,818.86,0.00,648.15,170.71
16983,7125,21,1,316.64,0.10,252.63,32.35
16984,7125,157,3,350.05,0.10,746.73,198.41
16985,7126,176,4,974.74,0.05,2878.68,825.33
16986,7126,41,1,817.26,0.05,381.30,395.10
16987,7127,134,1,255.69,0.05,117.99,124.92
16988,7127,345,2,693.99,0.05,1026.66,291.92
16989,7127,87,2,157.86,0.05,163.24,136.69
16990,7128,111,1,778.62,0.10,452.92,247.84
16991,7128,401,1,236.79,0.10,128.05,85.06
16992,7128,438,3,356.76,0.10,665.91,297.34
16993,7128,38,4,841.23,0.10,1564.04,1464.39
16994,7128,264,3,231.72,0.10,504.42,121.22
16995,7129,421,4,550.37,0.10,1188.44,792.89
16996,7129,253,4,297.52,0.10,555.28,515.79
16997,7129,442,1,199.24,0.10,129.57,49.75
16998,7129,46,4,1448.12,0.10,2949.96,2263.27
16999,7129,450,4,704.36,0.10,1420.28,1115.42
17000,7130,146,3,464.31,0.24,787.29,271.34
17001,7130,131,4,1743.73,0.24,3359.60,1941.34
17002,7130,235,2,1048.61,0.24,1210.12,383.77
17003,7131,214,1,554.89,0.05,359.21,167.94
17004,7132,125,1,816.40,0.00,584.70,231.70
17005,7132,138,2,1184.65,0.00,1131.98,1237.32
17006,7133,219,1,1486.39,0.00,832.12,654.27
17007,7133,110,4,360.24,0.00,1053.24,387.72
17008,7133,427,4,722.74,0.00,1626.88,1264.08
17009,7133,135,2,801.17,0.00,951.46,650.88
17010,7133,432,2,544.79,0.00,546.56,543.02
17011,7134,341,2,340.20,0.10,520.90,91.46
17012,7135,132,4,425.25,0.10,856.16,674.74
17013,7136,417,4,449.89,0.00,880.88,918.68
17014,7136,331,3,1334.54,0.00,2085.60,1918.02
17015,7137,106,3,390.52,0.00,797.04,374.52
17016,7138,177,2,1051.00,0.00,1424.08,677.92
17017,7139,61,2,1425.29,0.28,1586.38,466.04
17018,7139,275,1,910.97,0.28,464.21,191.69
17019,7140,86,3,1123.49,0.00,1615.68,1754.79
17020,7140,392,2,447.32,0.00,562.08,332.56
17021,7140,101,4,685.62,0.00,1509.92,1232.56
17022,7141,285,1,758.73,0.00,497.25,261.48
17023,7142,206,2,398.60,0.05,549.54,207.80
17024,7143,323,1,86.96,0.28,50.96,11.65
17025,7143,264,2,231.72,0.28,336.28,-2.60
17026,7144,401,4,236.79,0.00,512.20,434.96
17027,7145,130,1,243.09,0.31,137.99,29.74
17028,7146,403,1,951.56,0.34,556.78,71.25
17029,7147,170,1,1072.70,0.18,492.30,387.31
17030,7147,427,1,722.74,0.18,406.72,185.93
17031,7148,108,1,157.66,0.10,107.72,34.17
17032,7149,205,3,410.18,0.00,843.12,387.42
17033,7149,325,1,658.69,0.00,399.73,258.96
17034,7149,396,3,265.20,0.00,541.77,253.83
17035,7149,236,4,1348.37,0.00,3425.20,1968.28
17036,7149,193,2,867.26,0.00,1185.56,548.96
17037,7150,193,1,867.26,0.05,592.78,231.12
17038,7151,209,2,704.52,0.00,720.76,688.28
17039,7151,144,4,659.67,0.00,1389.52,1249.16
17040,7151,119,2,446.10,0.00,572.98,319.22
17041,7151,421,3,550.37,0.00,891.33,759.78
17042,7152,413,2,1636.78,0.00,1563.92,1709.64
17043,7152,85,1,243.49,0.00,167.75,75.74
17044,7153,103,1,1025.82,0.05,560.82,413.71
17045,7154,445,1,1134.30,0.00,712.70,421.60
17046,7155,448,1,491.74,0.00,390.26,101.48
17047,7155,396,1,265.20,0.00,180.59,84.61
17048,7156,27,2,305.78,0.05,286.66,294.32
17049,7156,101,1,685.62,0.05,377.48,273.86
17050,7156,427,4,722.74,0.05,1626.88,1119.53
17051,7156,129,4,14.16,0.05,29.20,24.61
17052,7157,86,1,1123.49,0.00,538.56,584.93
17053,7157,439,1,923.80,0.00,509.65,414.15
17054,7157,320,1,1176.12,0.00,735.10,441.02
17055,7157,332,2,677.82,0.00,634.36,721.28
17056,7157,242,1,569.07,0.00,281.97,287.10
17057,7158,44,1,582.27,0.00,400.73,181.54
17058,7159,300,1,1471.62,0.00,861.20,610.42
17059,7159,4,1,629.55,0.00,368.74,260.81
17060,7160,153,4,1061.90,0.00,2242.80,2004.80
17061,7160,355,3,1156.42,0.00,1868.43,1600.83
17062,7160,358,4,445.49,0.00,905.92,876.04
17063,7161,326,1,831.47,0.00,454.13,377.34
17064,7161,186,2,1314.24,0.00,1599.68,1028.80
17065,7161,237,2,219.97,0.00,287.36,152.58
17066,7161,60,2,803.82,0.00,762.06,845.58
17067,7162,167,2,934.92,0.00,1338.66,531.18
17068,7162,296,2,334.40,0.00,311.86,356.94
17069,7163,91,4,955.76,0.00,2536.24,1286.80
17070,7163,146,1,464.31,0.00,262.43,201.88
17071,7164,352,3,1465.47,0.22,2038.83,1390.37
17072,7164,387,2,1108.14,0.22,1215.88,512.82
17073,7165,60,1,803.82,0.10,381.03,342.41
17074,7165,146,1,464.31,0.10,262.43,155.45
17075,7165,3,2,1038.15,0.10,1177.34,691.33
17076,7165,307,2,324.18,0.10,295.22,288.30
17077,7166,53,2,1157.91,0.10,1075.86,1008.38
17078,7166,414,1,152.33,0.10,71.54,65.56
17079,7167,178,3,101.45,0.00,155.70,148.65
17080,7167,267,1,888.70,0.00,583.98,304.72
17081,7167,439,4,923.80,0.00,2038.60,1656.60
17082,7168,160,2,900.25,0.00,1425.32,375.18
17083,7169,232,1,728.93,0.00,526.55,202.38
17084,7169,163,1,1027.80,0.00,551.02,476.78
17085,7169,443,1,617.04,0.00,383.70,233.34
17086,7170,391,1,444.81,0.00,292.85,151.96
17087,7170,15,2,294.03,0.00,391.54,196.52
17088,7171,118,1,564.80,0.05,262.95,273.61
17089,7172,44,1,582.27,0.30,400.73,6.86
17090,7173,287,1,712.24,0.00,447.15,265.09
17091,7173,55,1,1388.13,0.00,677.84,710.29
17092,7174,173,2,1777.87,0.00,1779.98,1775.76
17093,7174,251,2,83.33,0.00,78.56,88.10
17094,7174,105,4,698.00,0.00,1996.12,795.88
17095,7175,248,3,341.96,0.00,611.16,414.72
17096,7175,13,2,227.57,0.00,244.28,210.86
17097,7175,356,2,276.92,0.00,402.24,151.60
17098,7175,328,2,1452.62,0.00,1722.46,1182.78
17099,7176,28,1,352.29,0.00,165.53,186.76
17100,7177,202,3,1054.71,0.10,1673.91,1173.81
17101,7177,297,2,1186.12,0.10,1299.94,835.08
17102,7178,22,4,769.00,0.00,1601.76,1474.24
17103,7178,338,2,85.38,0.00,103.96,66.80
17104,7178,310,2,997.28,0.00,970.68,1023.88
17105,7178,145,4,971.34,0.00,2303.68,1581.68
17106,7179,210,1,115.58,0.00,74.69,40.89
17107,7179,225,1,316.54,0.00,173.47,143.07
17108,7180,195,2,1003.50,0.10,1014.12,792.18
17109,7181,307,1,324.18,0.05,147.61,160.36
17110,7181,12,2,449.66,0.05,476.78,377.57
17111,7181,235,2,1048.61,0.05,1210.12,782.24
17112,7181,85,4,243.49,0.05,671.00,254.26
17113,7182,199,1,731.26,0.00,571.69,159.57
17114,7182,238,2,606.06,0.00,612.80,599.32
17115,7183,270,1,1401.26,0.00,722.03,679.23
17116,7183,418,1,942.16,0.00,681.27,260.89
17117,7183,370,2,1450.68,0.00,1787.20,1114.16
17118,7183,38,3,841.23,0.00,1173.03,1350.66
17119,7183,361,2,520.98,0.00,597.34,444.62
17120,7184,7,1,219.88,0.00,143.54,76.34
17121,7184,268,1,1199.56,0.00,720.41,479.15
17122,7185,11,3,987.39,0.10,1611.27,1054.68
17123,7185,302,1,342.62,0.10,187.60,120.76
17124,7185,368,3,721.08,0.10,1041.96,904.96
17125,7185,375,1,122.16,0.10,95.30,14.64
17126,7186,133,2,1285.62,0.00,1272.36,1298.88
17127,7186,248,2,341.96,0.00,407.44,276.48
17128,7186,390,4,405.19,0.00,888.48,732.28
17129,7186,61,1,1425.29,0.00,793.19,632.10
17130,7187,380,1,128.12,0.10,59.56,55.75
17131,7187,306,4,1826.10,0.10,3466.40,3107.56
17132,7187,78,1,622.23,0.10,388.40,171.61
17133,7188,327,3,186.05,0.00,385.74,172.41
17134,7188,54,2,1324.96,0.00,1496.72,1153.20
17135,7189,201,2,1539.52,0.10,1695.12,1076.02
17136,7189,75,2,538.13,0.10,568.40,400.23
17137,7189,32,4,334.71,0.10,1017.40,187.56
17138,7189,40,2,604.78,0.10,741.02,347.58
17139,7190,387,1,1108.14,0.00,607.94,500.20
17140,7190,195,2,1003.50,0.00,1014.12,992.88
17141,7190,203,1,901.17,0.00,548.33,352.84
17142,7191,176,1,974.74,0.00,719.67,255.07
17143,7191,151,1,1853.60,0.00,876.37,977.23
17144,7192,89,1,387.79,0.10,203.33,145.68
17145,7192,438,2,356.76,0.10,443.94,198.23
17146,7192,402,3,734.29,0.10,1372.89,609.69
17147,7193,214,1,554.89,0.10,359.21,140.19
17148,7194,47,1,233.28,0.10,183.22,26.73
17149,7194,101,4,685.62,0.10,1509.92,958.31
17150,7194,357,1,650.56,0.10,339.39,246.11
17151,7195,265,3,371.13,0.00,556.26,557.13
17152,7195,282,4,1416.66,0.00,3301.00,2365.64
17153,7195,309,2,683.23,0.00,1054.18,312.28
